,__exception__,cocreateinstance,coinitializeex,coinitializesecurity,copyfilew,createactctxw,createdirectoryw,createprocessinternalw,createthread,cryptacquirecontextw,drawtextexw,findfirstfileexw,findresourcea,findresourceexa,findresourceexw,findresourcew,findwindoww,getcursorpos,getfileattributesexw,getfileattributesw,getfilesize,getfilesizeex,getfiletype,getforegroundwindow,getnativesysteminfo,getsystemdirectorya,getsystemdirectoryw,getsysteminfo,getsystemmetrics,getsystemtimeasfiletime,getsystemwindowsdirectoryw,gettemppathw,getvolumenameforvolumemountpointw,getvolumepathnamew,isdebuggerpresent,ldrgetdllhandle,ldrgetprocedureaddress,ldrloaddll,ldrunloaddll,loadresource,loadstringa,loadstringw,lookupaccountsidw,lookupprivilegevaluew,messageboxtimeoutw,ntallocatevirtualmemory,ntclose,ntcreatefile,ntcreatemutant,ntcreatesection,ntdelayexecution,ntduplicateobject,ntenumeratevaluekey,ntfreevirtualmemory,ntgetcontextthread,ntmapviewofsection,ntopendirectoryobject,ntopenfile,ntopenkey,ntopenkeyex,ntopenmutant,ntopenprocess,ntopensection,ntprotectvirtualmemory,ntqueryattributesfile,ntquerydirectoryfile,ntqueryinformationfile,ntquerykey,ntquerysysteminformation,ntqueryvaluekey,ntreadfile,ntresumethread,ntsetcontextthread,ntterminateprocess,ntunmapviewofsection,ntwritefile,oleinitialize,prf,process32nextw,readprocessmemory,regclosekey,regcreatekeyexa,regcreatekeyexw,regenumkeyexw,regenumvaluew,regopenkeyexa,regopenkeyexw,regqueryinfokeyw,regqueryvalueexa,regqueryvalueexw,regsetvalueexw,searchpathw,seterrormode,setfilepointer,setunhandledexceptionfilter,sizeofresource,timegettime,writeconsolea,writeconsolew,writeprocessmemory
1279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045628284911038215,0.0,0.0,0.0,0.0,0.0,0.0,0.08217057608413852,0.0,0.0,0.1267444442541664,0.0,0.0,0.0,0.0,0.0,0.09530230197087149,0.19042603776832936,0.0435667253730886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2097279511499775,0.0,0.04210792297120957,0.0,0.0,0.0,0.059269105560260715,0.0,0.0,0.0,0.0,0.1930324768224009,0.3728042971434523,0.09955382079525672,0.0,0.0,0.0,0.043079104771655566,0.0,0.07468495303618423,0.0,0.06399891869915696,0.055830778915426184,0.06682555539427161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38888568402952356,0.0,0.0,0.25330852121721104,0.13705689873962248,0.0,0.41752405555891503,0.31872069743860987,0.0,0.40401563887121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1280,0.0,0.0,0.05896965490140652,0.0,0.0,0.060859600670435034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04782716281147635,0.7574782509259687,0.0,0.08391627767523485,0.0,0.0,0.0,0.0,0.0,0.07115549226308979,0.0,0.0,0.0,0.0,0.17034456343735355,0.09111601922523428,0.04250069686492259,0.0,0.0,0.0,0.06218386283319262,0.0913498699916551,0.20078143735004056,0.1461596536255301,0.25211316417069896,0.30445775275252374,0.0,0.0,0.0,0.0,0.0,0.2473133633955296,0.06700999757250474,0.0,0.040361598927739384,0.0,0.0,0.07641523061083866,0.0,0.06742569056672697,0.0,0.036728344718776874,0.0,0.0,0.1488929760531633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12810825491398226,0.0,0.0708731600287911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03388705389734993,0.0,0.0,0.0,0.0,0.0,0.03638256885046696,0.0,0.0,0.0,0.0,0.0,0.07496709570137763,0.0,0.041749628211059465,0.05410558935185491,0.0,0.0,0.0,0.0
1281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9981924877341691,0.06009789872425258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1282,0.0,0.0,0.11977097098060589,0.0,0.0,0.0,0.5828011860967227,0.0,0.23518829151805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34598021301414505,0.03084370007121965,0.0,0.08009738126057218,0.0,0.0,0.0,0.023192145702195053,0.1853633468272207,0.14842959198410735,0.0,0.0,0.0,0.04799525786949506,0.0,0.0,0.0,0.0502308546995677,0.3856206278111909,0.03553173724291171,0.0,0.0,0.0,0.15520400082498645,0.0,0.03423642397821693,0.0,0.0,0.0,0.0,0.21168751013935277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05434645470240001,0.19514676795207928,0.0,0.07197385848115002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06882667629213003,0.0,0.0,0.0,0.0,0.041324137653892326,0.2216856587650764,0.0,0.049325154697809355,0.27529209927673215,0.0,0.0,0.0,0.0,0.04239802248527844,0.0,0.0,0.0,0.0,0.0
1283,0.0,0.0,0.7362635429016773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32027457897625017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11170288947353191,0.20031267571643957,0.0,0.0,0.0,0.0,0.0,0.0,0.10342053081373465,0.0,0.08952356199840861,0.08467267404721514,0.0,0.0,0.07776447098409492,0.1243065888853555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2807111146555904,0.22817753379823508,0.11913976331993183,0.0,0.0,0.0,0.0,0.0,0.03826550352060551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11071611505327403,0.16250984479838948,0.0,0.0,0.0,0.0,0.06514253032338828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15385295062613855,0.0,0.0,0.0,0.0,0.0,0.16518301018315215,0.0,0.0,0.0879113075658928,0.0,0.0,0.08509082043888627,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1955282050705449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05051105116280577,0.1375562831533719,0.0,0.0,0.0,0.0,0.0,0.09096379977365898,0.13619837267154153,0.0,0.10523069934809512,0.0,0.0,0.0,0.0,0.0,0.1318759695923645,0.27404503942587244,0.09645776073356753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20637450927080414,0.12122506542635124,0.046613968850793164,0.09191085594464209,0.0,0.0,0.0,0.0,0.0,0.08483578263226894,0.0,0.0,0.06878312784654367,0.11020725730643272,0.0,0.0,0.0,0.1430672357778604,0.0,0.0,0.0,0.0,0.06180533271751727,0.0739766803438714,0.0,0.0,0.0,0.0,0.12522687436901828,0.0,0.0,0.0,0.0,0.0,0.3913645932719968,0.0,0.0,0.2804155295366347,0.0,0.0,0.5462411720573628,0.07056551648327318,0.0,0.35780007327271696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015260231468815272,0.0,0.0,0.0,0.0,0.0,0.0344236434853898,0.018342076805870185,0.010491005226207927,0.025334547805934825,0.0,0.0,0.0,0.0,0.0,0.0,0.9940888645938898,0.05611461532101095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030988553853572944,0.014962075590915053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016091805038865824,0.0,0.0,0.0,0.06518555439099649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02097684893353974,0.0,0.0,0.0,0.0,0.0
1286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01440530961236362,0.0,0.0,0.0,0.0,0.0,0.01083171080783879,0.051943503451227765,0.00990326907801371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9970469828759158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029252486347428795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03451218610562156,0.0,0.0,0.01836757547969714,0.0,0.0,0.0,0.0,0.019801665800216015,0.0,0.0,0.0,0.0,0.0
1287,0.0,0.0,0.0,0.0,0.0,0.06586440644435727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5693626677423138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.063664427274193,0.07700698347567655,0.0,0.0,0.0,0.0,0.2765293422457874,0.03286965659612065,0.18398301281260593,0.0,0.0,0.0,0.06729756966537591,0.07414653850200689,0.29630829999236663,0.20337317022642756,0.10913830345244811,0.5177777293187977,0.0,0.0,0.0,0.0,0.0,0.2141209959495155,0.14504116580886192,0.07573125135708896,0.0,0.08612728864499143,0.0,0.0,0.0,0.03648523026241068,0.0,0.11924613033623561,0.0,0.0,0.09668233820245406,0.0,0.0,0.0,0.0,0.08937640706194971,0.10556513255609017,0.0,0.0,0.0,0.0,0.06932163600796382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0451829202147535,0.0,0.0,0.0,0.0,0.0
1288,0.0,0.0,0.053475656473065486,0.07557773902328875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1301138152935102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06452618158940762,0.0,0.0,0.0,0.0,0.6951336780327387,0.027542351804660366,0.0,0.0,0.0,0.0,0.0,0.0,0.1820753265022583,0.03786927574659936,0.0,0.11832534806474172,0.0,0.0,0.0,0.0,0.0,0.26912644106700995,0.12153381655156154,0.0,0.03660124860103191,0.0,0.0,0.0,0.0,0.030571936297014882,0.0,0.0,0.0,0.0,0.10801690668847941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05808642633739254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30729914498036476,0.0,0.0,0.0,0.0,0.0,0.29693637872517664,0.0,0.0,0.3862984296768704,0.0,0.0,0.0,0.0,0.037859960005286866,0.0,0.0,0.0,0.0,0.0
1289,0.0,0.0,0.0,0.0,0.0,0.14643895677913682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028770151917957287,0.0,0.0,0.0,0.0,0.05261822814638486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01827010399649914,0.0,0.0,0.0,0.0,0.0,0.0412132376695403,0.06587940388188084,0.012560212923527513,0.030331441830655458,0.026163541756795975,0.9125193260000961,0.05685947863516454,0.0,0.0,0.05218729610240173,0.029753983376672417,0.26872983145333823,0.0,0.0,0.0,0.0,0.0,0.0,0.06083929863530727,0.0,0.0,0.0,0.0,0.03582628187627636,0.0,0.0,0.0,0.0,0.149035592788759,0.117353580775262,0.0,0.0,0.0,0.0,0.03853138822333894,0.0,0.0,0.0,0.07804251594916445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07343440872128841,0.0,0.0,0.0,0.0,0.0,0.0,0.022548010433718842,0.0,0.025114246288976946,0.0,0.0,0.0,0.0,0.0
1290,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.113490617329195,0.0,0.3404962944917423,0.0,0.0,0.0,0.0,0.0,0.03400188239974057,0.0,0.10508324861429168,0.0,0.0,0.0,0.0,0.2689352421284098,0.039507354939505294,0.17366950848154955,0.03612097603670975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1283508799280297,0.3477690018169713,0.27237420711488586,0.10473446858171703,0.034418275935930595,0.0,0.06609672545351926,0.0,0.05832106142032337,0.0,0.03176884107832396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0530612156160705,0.0,0.0,0.0,0.06130301201736998,0.0,0.0,0.0,0.4082002086915533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5853846410429584,0.07222418074497032,0.0,0.0,0.0,0.0,0.0
1291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07558919041255555,0.0,0.0,0.0,0.0,0.0,0.0468309381979624,0.052978587107263,0.0,0.08216832825945891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03856107376186483,0.0384911764013191,0.1250972552062932,0.029739367159766668,0.04161542084561894,0.0,0.0,0.0,0.0,0.08944708120851723,0.1965992237695849,0.0613350833376547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0726485713716252,0.4811708044187845,0.03425955307733357,0.0,0.03896254668798245,0.0,0.0,0.0,0.03301061742186016,0.0,0.035963304961626766,0.0,0.0,0.5540080140471195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5958390530675205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.073405554904242,0.0,0.0408799967133087,0.0,0.0,0.0,0.0,0.0
1292,0.0,0.0,0.0,0.0,0.0,0.0902403533405892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03242502954488402,0.0,0.0,0.0,0.0,0.0,0.0,0.029196619623585447,0.029143696651026407,0.0,0.022517240992094855,0.031509226646758336,0.0,0.0,0.0,0.0,0.050793821690743673,0.29771125099578344,0.1083600503618921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03748142663715565,0.0,0.0,0.0,0.22610908675979735,0.0,0.0,0.0,0.0,0.09050524718447633,0.5124938449677368,0.0,0.0,0.7464792844305455,0.0,0.0,0.05557921125414546,0.0,0.030952398307753357,0.0,0.0,0.0,0.0,0.0
1293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9981924877341691,0.06009789872425258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1294,0.0,0.07720833055236523,0.055886022744105625,0.07898433643598184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05643874325703007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11513519241464089,0.0,0.0,0.0,0.0,0.0,0.10821627073620034,0.5016530864281359,0.059364298035590034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16934912279570374,0.03315874388321509,0.0,0.037710623479189104,0.0,0.0,0.0,0.0,0.0,0.06961550349035393,0.0,0.0,0.11288566989319365,0.3617404575111472,0.0,0.0,0.05629885477476658,0.0,0.04622143607425527,0.0,0.0,0.5232320103579416,0.05071691710759592,0.48563695071986784,0.0,0.0,0.0,0.0,0.05138004058682749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03956646305056759,0.0,0.0,0.0,0.0,0.0
1295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999332496861203,0.01155405436004996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29756620750152346,0.0,0.0,0.0,0.04754819683073201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026691034256369137,0.0,0.0,0.0,0.0,0.0,0.2006965292706902,0.785993353593138,0.0,0.0,0.03822266087989417,0.0,0.0,0.0,0.0,0.0,0.47814782482607343,0.11777727929305318,0.0,0.0,0.0,0.0,0.0,0.0,0.029626976112079387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044428979673891915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03668973138578854,0.04754819683073201,0.0,0.0,0.0,0.0
1297,0.0,0.0,0.021597650015699132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6143017306903973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013370227051632488,0.015294573603505146,0.01846730116773799,0.4938199194745289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01372835824085142,0.0,0.0,0.6143017306903973,0.0,0.0,0.0,0.0
1298,0.0,0.0,0.0,0.0,0.0,0.0,0.03197377680977884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02294244467754836,0.0,0.0,0.0,0.0,0.0,0.0,0.011845080688131731,0.0,0.0,0.0,0.03515294486206169,0.0,0.0,0.014237227016996822,0.008143179456877009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03484519340976682,0.0272909082671638,0.0,0.01551863921161774,0.0,0.0,0.0,0.0,0.0,0.014324052250131994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2979731933243203,0.0,0.0,0.9514978452934384,0.0,0.0,0.0,0.0,0.01628235251269216,0.0,0.0,0.0,0.0,0.0
1299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02746466205629536,0.0,0.0,0.02041169228508698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05929171527493475,0.10425565634138949,0.02168380677370808,0.0,0.0,0.0,0.907994322089878,0.0,0.0,0.0,0.01284173346057197,0.10438471858596325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19215026571874233,0.07731259994908185,0.0,0.0,0.0,0.0,0.0,0.0,0.22303086725087123,0.0,0.0,0.0,0.06652014436734262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22669955818346224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023775578950692253,0.14568693744261071,0.0,0.0,0.0,0.984924040975487,0.0,0.0,0.0,0.0,0.017164829090641803,0.023254205512882473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020667888315134754,0.0,0.0,0.0,0.0,0.0,0.06770031869956225,0.0,0.0,0.0,0.0,0.022228441990638368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04236370838539536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1301,0.0788941110186893,0.0,0.0,0.0,0.0,0.2090492003390558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07511524774005285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026081520345299782,0.0,0.0,0.0,0.0,0.0,0.13727940973695466,0.9091138794705538,0.05379106473105765,0.08659941042044463,0.0,0.0,0.08116985262537896,0.0,0.0,0.07450006991321939,0.04247535333904468,0.11508772858297209,0.0,0.0,0.0,0.0,0.0,0.0,0.028950417312979173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21275603281944433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11140973625090177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032188453496803146,0.0,0.03585188818127879,0.0,0.0,0.0,0.0,0.0
1302,0.0,0.07596361084655515,0.05498505217148381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1008993068809586,0.0,0.07824602185181612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23825147162701424,0.028319758013020193,0.0,0.0,0.0,0.0,0.0,0.08517732341739744,0.9020337737333302,0.13628358845583288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09224092093972203,0.062482105732100765,0.0,0.0,0.0,0.0,0.07125182348205861,0.0,0.0,0.0,0.0,0.0,0.0,0.08329933152844754,0.0,0.0,0.0,0.0,0.0,0.1819050953488641,0.0,0.0,0.0,0.0,0.05972596492060401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10177255317435199,0.0,0.0,0.0,0.0,0.0,0.06990153961688778,0.0,0.03892858944423639,0.0,0.0,0.0,0.0,0.0
1303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9981924877341691,0.06009789872425258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04288377194487964,0.07958335715743867,0.0,0.0,0.0,0.6221693794687105,0.6077734723350373,0.021068149519459314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2245882442265436,0.11268997396518594,0.1059111380768271,0.0,0.040150043724358125,0.0,0.0,0.0,0.2381169846079847,0.0,0.03705939137513059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24998813091084052,0.0,0.0,0.0,0.0,0.0,0.0,0.11581892277605407,0.0,0.0,0.0,0.0,0.07936314734729147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1365740630192724,0.0,0.0,0.0,0.0,0.0,0.0
1305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1109739977168019,0.03980439401467749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08783038220993397,0.0,0.0,0.0,0.0,0.0,0.0,0.01932518877830261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03368138931375037,0.02691986817069905,0.01026479464518245,0.0,0.02138207249823765,0.9382060905183891,0.0,0.0,0.0,0.0,0.04863269931763839,0.07686651437314211,0.05160187808578332,0.0,0.03912369745097664,0.0,0.0,0.0,0.03314715075031639,0.0,0.03611205073229648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12179887109509274,0.07193013455678243,0.0,0.0,0.0,0.0,0.0,0.1975019733121452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05528187256905658,0.13308285186187685,0.0,0.026598854407071843,0.0,0.0,0.0,0.0
