,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,LABEL
Packed.Generic.493-5f697850babc61db3554d9150c14cf183da6d3215445a9974bda0b3fd1377059,3877.25,3711.5,3418.0,3824.5,3538.5,2632.25,3910.25,2684.25,3959.0,3461.0,2606.0,3134.5,2982.5,3497.25,3646.5,3793.75,3613.5,3977.25,1
Packed.Generic.493-5f7bfa1eeb0ebb08e89ff481ca5cf9307439fb9666593d565d6b104fe021d956,3693.5,3218.5,3418.0,3824.5,3565.25,2632.25,3910.25,2684.25,3926.25,3536.75,2606.0,3134.5,2982.5,3497.25,3984.75,3549.75,3613.5,3977.25,1
Packed.Generic.493-62c4b3af788dc2d6ab32850a170767a1664f4fca1f1a6180c927068d8811e8c8,4111.5,3195.5,3645.5,3453.5,2950.25,2555.5,4213.75,2709.5,3993.25,3536.75,2606.0,3134.5,2744.75,3631.25,3641.0,3522.5,3648.25,4315.5,1
Packed.Generic.493-62d58957b8a7b585303d69b4169b7131bf8356d82ac09a0509d4c330b1d85c47,4711.5,3028.5,3418.0,3480.75,3538.5,2657.5,3910.25,2684.25,3926.25,3536.75,2606.0,3216.25,3088.5,3497.25,3984.75,3549.75,3613.5,3977.25,1
Packed.Generic.493-63cf1c73ae1154149a10033329b0363e6a1186b1e3b4daaf77455ab7b0126c5b,4215.5,3117.5,3418.0,3813.5,3565.25,2530.25,3910.25,2684.25,3960.5,3426.75,2581.25,3134.5,3188.5,3497.25,3951.0,3549.75,3752.25,3949.0,1
Packed.Generic.493-63f287ace70e6906433bd7b6ca16ff37d8045f63593841c61d33ae6adc6cdb8b,4204.5,3794.5,3312.75,3643.5,2839.25,2882.75,4423.5,2709.5,4094.5,4180.5,2606.0,3134.5,2759.5,3631.25,3852.75,3605.75,3779.5,4118.5,1
Packed.Generic.493-64ab2ab1d600ed9de01935b3a91e6d8c9609768c98c85a8a6e28dc5e8168d956,4542.75,3300.75,3418.0,3480.75,3538.5,2632.25,3910.25,2709.5,3926.25,3461.0,2606.0,3108.25,3088.5,3497.25,3984.75,3793.75,3613.5,3977.25,1
Packed.Generic.493-65fa5a47503e317a9449dd2ed71e1f2a8f2d29a8c54e1ebd6a120e5acfd8874e,4676.75,3407.5,3418.0,3480.75,3538.5,2632.25,3910.25,2684.25,3926.25,3536.75,2606.0,3108.25,3088.5,3497.25,3984.75,3793.75,3648.25,3977.25,1
Packed.Generic.493-6aa15158821ba298941a916043008720e70b1caa796fcbcd091ab476481be71d,3905.5,3631.75,4094.5,3452.5,3461.25,2606.0,3938.5,2576.25,4391.75,3434.75,2530.25,3305.0,2982.5,3028.5,3542.75,3772.5,3326.75,3901.5,1
Packed.Generic.493-6b93b3fd21b1e4357503cec2271d658534840e056005682ffd1229895a5d12ff,4070.75,3000.75,3418.0,3480.75,3565.25,2632.25,3910.25,2709.5,3926.25,3536.75,2606.0,3108.25,3088.5,3497.25,3984.75,3549.75,3613.5,3977.25,1
Packed.Generic.493-6d02a459e5d3d27b1fb4a9c67e0c4649f32b49ac1b3244580d2d701622a893c6,3742.5,3158.25,3443.25,3785.25,3128.5,2630.25,3938.5,2684.25,4391.75,3251.5,2530.25,3195.0,3188.5,2922.5,3542.75,3772.5,3361.5,3875.25,1
Packed.Generic.493-6f6eec292b63ae8a41515c67959dc12388c3e2b65bb678438fd7c856e50fede0,3905.5,3164.5,3418.0,3480.75,3538.5,2632.25,3910.25,2684.25,3993.25,3536.75,2606.0,3134.5,2982.5,3497.25,3984.75,3549.75,3613.5,3977.25,1
Packed.Generic.493-73cdaf9d721e438398a5f3daa944fae7bf7415b16516e13e87eb78bc087e5c4e,4310.75,2891.25,3418.0,3480.75,3538.5,2959.5,3910.25,2709.5,3926.25,3536.75,2606.0,3134.5,2982.5,3497.25,3984.75,3549.75,3613.5,3977.25,1
Packed.Generic.493-73e941870b2047b13950b3cd20cbd6b4bb0ef9aeff648635b89ed31b2267e628,3852.5,3462.5,4119.75,3785.25,3461.25,2606.0,3910.25,2551.5,4147.75,3678.75,2530.25,3305.0,3082.5,3000.25,3571.0,3745.25,3326.75,3901.5,1
Packed.Generic.493-77a211120819b04e082589bb1b0d20f969bfa9bbb5b9d1d6c82808bc8b69f40d,4086.75,2705.0,3779.75,3099.75,2925.5,3095.75,3557.25,3122.75,3591.5,2758.5,2956.25,3298.25,4037.5,3651.5,3943.25,3893.0,3116.75,3213.25,1
Packed.Generic.493-77cca64dc472e64e9eee5cbf83d8c39dc1e364595a33797e71e0baeb48e02d3f,3642.5,2973.5,3418.0,3480.75,3565.25,2632.25,3910.25,2684.25,3926.25,3536.75,2606.0,3100.75,3088.5,3497.25,3984.75,3549.75,3648.25,3977.25,1
Packed.Generic.493-77f1fd82f978b6eb165edff0fc7b78231c6b95d3beebc40c1f59c3a43f914eca,4078.25,3700.25,2787.25,3742.5,3194.75,2764.5,4557.5,3581.75,3640.25,3597.5,2608.5,3058.5,2845.25,3559.5,3228.75,3746.25,4118.75,3466.5,1
Packed.Generic.493-79b0f725f00939beac33293ada4b02f1269e3ff271bcbcea996045ee93f0c523,4232.75,3372.25,3418.0,3785.25,3128.5,2632.25,3938.5,2684.25,4426.5,3251.5,2530.25,3195.0,3188.5,2922.5,3542.75,3772.5,3361.5,3875.25,1
Packed.Generic.493-7b31010e1d33cec7059470b4721d1bbbf6ce8a73dd01bb723f9180e826b73873,3824.25,3454.75,4052.75,3503.5,3620.25,3041.5,3853.75,3658.5,3464.5,4557.0,2504.5,3464.25,2832.75,3279.25,3901.5,3794.5,3309.75,3509.5,1
Packed.Generic.493-7c11b4bf266ab735d62ec3f1c78cfeed4991051d3edbafdfdad6a1bc3d587a03,4086.75,3207.5,3312.75,3643.5,2839.25,2907.0,4423.5,2709.5,4094.5,3509.5,2606.0,3159.25,2759.5,3631.25,3746.75,3605.75,3779.5,4456.75,1
Packed.Generic.493-7ccf195df618283a899565643fc3a08ffe13442f0398ad4f6e6b515c1bb6ce1d,4078.25,4213.5,3781.5,3785.25,3461.25,2606.0,3938.5,2576.25,4391.75,3324.75,2530.25,3305.0,2982.5,3028.5,3542.75,3772.5,3326.75,3901.5,1
Packed.Generic.493-7dd2b329c68904eab12a25be16e0cf679ef9c6a3dbf1730a6e92bed72382af92,4318.25,3300.75,3418.0,3480.75,3538.5,2632.25,3910.25,2709.5,3926.25,3461.0,2606.0,3108.25,3088.5,3497.25,3984.75,3793.75,3613.5,3977.25,1
Packed.Generic.493-7df2e9d0948595f79fe182f5862b9331cb407a461f7ec7991d903947adb98abb,3664.75,3407.5,3418.0,3824.5,3642.5,2632.25,4154.25,2684.25,3960.5,3426.75,2606.0,3100.75,3088.5,3397.25,3646.5,3549.75,3648.25,3977.25,1
Packed.Generic.493-7e9b5663abacc7c59f2cfc4230ae0f19b36aca106d2e0acd60fa0f5c8076f985,4676.75,3638.25,3471.5,3785.25,3207.75,2857.5,3577.5,2818.5,4085.25,3400.5,2453.0,3254.5,3188.5,3153.0,4491.5,3926.25,3665.0,3929.75,1
Packed.Generic.493-7ef9d9a8240d74a37818cfa08d6d1a8b974b0b4135a2e2f44f731ddbfc2bef2f,4165.25,3678.75,3418.0,3824.5,3669.25,2632.25,3910.25,2684.25,3960.5,3426.75,2606.0,3100.75,2982.5,3497.25,3984.75,3549.75,3613.5,3977.25,1
Packed.Generic.493-7fc989e415ae21e1a85307afbd7ac80d195ff3ea802a56f4aa13d924720c4e01,3960.5,3278.0,3418.0,3480.75,3540.5,2933.25,3910.25,2813.5,4030.25,3536.75,2606.0,3216.25,2982.5,3497.25,3740.75,3549.75,3613.5,3977.25,1
Packed.Generic.493-7fd8cd9a4f8933c2ef2a24b53f2226587364bafce1c6d491c3897266f0a84fb7,4230.5,3497.25,3418.0,3480.75,3642.5,2632.25,3910.25,2709.5,3926.25,3536.75,2606.0,3074.5,3088.5,3497.25,3984.75,3793.75,3613.5,3977.25,1
Packed.Generic.493-82f01ed429f39c77d7e5a9f9e55c85c690c32e6ca2cc40b207c61e15d12ca55d,4265.25,3442.25,3418.0,3824.5,3565.25,2632.25,3910.25,2684.25,3926.25,3536.75,2606.0,3108.25,3088.5,3497.25,3984.75,3549.75,3613.5,3977.25,1
Packed.Generic.493-85bb1996ee3a4e1d9f8597bf78b4dcddd30336c999765daea2f51ad3a667343f,3905.5,3346.5,3756.25,3813.5,3128.5,2710.0,3938.5,2712.5,4426.5,3578.75,2530.25,3195.0,3082.5,2922.5,3514.5,3666.5,3324.75,3875.25,1
Packed.Generic.493-86ba81d92290dab5123f04c55eeb43b5fb8ce7b8aad2c0e9b0cb36d42a791cf8,4020.75,2946.75,3418.0,3480.75,3538.5,2657.5,3910.25,2684.25,3926.25,3536.75,2606.0,3108.25,3088.5,3497.25,3984.75,3549.75,3613.5,3977.25,1
Packed.Generic.493-88eb366002e9ca303488a42903eb58c6dc47ec1f27c77a63a429e8dc0ea99c18,3798.5,3250.25,4018.5,3554.5,3287.5,3123.5,3792.75,2843.75,4121.5,4147.75,2478.25,3289.25,2990.25,3261.0,3921.75,3843.0,3203.75,3676.25,1
Packed.Generic.493-8a4d99decbbd619f89c4a0bc673c32d6824093d7e02deed9dd64b2cbd69eee7d,3770.75,3056.75,3418.0,3480.75,3538.5,2632.25,3910.25,2709.5,3926.25,3536.75,2606.0,3100.75,3088.5,3497.25,3984.75,3793.75,3613.5,3977.25,1
Packed.Generic.493-8a5d490786e837ee4de0cf50fc9ba02df877c9f8eabdae38c1f72c38dab37c7e,4170.5,3445.75,3703.75,3205.25,3389.5,2762.5,3557.25,3088.5,3591.5,2550.5,3322.75,3432.25,3366.5,3650.0,3910.5,4198.5,3224.75,3213.25,1
Packed.Generic.493-8a9845aa491f3a87a85c9e9b967c46102df9af5e5a320c6d1b946942a9c5c7f2,3769.25,3250.25,3418.0,3480.75,3538.5,2632.25,3910.25,2684.25,3959.0,3536.75,2606.0,3134.5,2982.5,3497.25,3984.75,3549.75,3613.5,3977.25,1
Packed.Generic.493-8ac49377dc8eddcc0cb6f1bfcc8a1e41c4219c5b3788d1e883b89cb9d7eddb90,4189.5,3166.75,3779.75,3133.5,2707.5,2989.75,3582.0,2988.75,3591.5,2758.5,2956.25,3298.25,4173.75,3684.25,4043.25,3752.75,3007.25,3247.5,1
Packed.Generic.493-8ae7824703c8d5ff5784899f3fd20fc0da45dd1c277971fa201143c48051f472,4230.5,3643.5,3418.0,3480.75,3538.5,2632.25,3910.25,2684.25,3959.0,3461.0,2606.0,3134.5,2982.5,3497.25,3984.75,3793.75,3613.5,3977.25,1
Packed.Generic.493-8b849a098aeb43cd8d81b1be2bbdf2cc18f1b14f1411578f93a69af6ea85d427,3565.25,3651.5,3756.25,3447.0,3461.25,2606.0,3938.5,2576.25,4391.75,3434.75,2554.5,3305.0,3082.5,3028.5,3881.0,3666.5,3326.75,3875.25,1
Packed.Generic.493-8c768ce4038c8a233dd75b364788d6f9f16b66e77bbfd9edc618890c1c15dd92,4676.75,4077.5,3781.5,3785.25,3461.25,2606.0,3938.5,2576.25,4391.75,3434.75,2530.25,3270.75,2982.5,3028.5,3542.75,3772.5,3326.75,3901.5,1
Packed.Generic.493-8c859108df4b1966c2f01ed12353053c9a7c60a0bfc23d254ed5c8adf600203f,4196.25,4110.25,3781.5,3418.75,3461.25,2606.0,3938.5,2576.25,4391.75,3434.75,2554.5,3305.0,3082.5,3028.5,3436.75,3772.5,3326.75,3901.5,1
Packed.Generic.493-8d22ced3220d4c1774210f67d29ee6928d4406e29a978331521910e3325b4515,4209.5,3572.5,3418.0,3480.75,3538.5,2656.5,3910.25,2684.25,3926.25,3461.0,2606.0,3108.25,3088.5,3397.25,3984.75,3793.75,3648.25,3977.25,1
Packed.Generic.493-8d3be257e2082df0372de4536f1189df31545c082626ffa994d16e2009563066,3742.5,2664.5,3983.75,3354.75,3204.75,2657.5,3902.75,2576.25,4595.25,3878.75,2530.25,3331.75,2786.25,3604.5,4090.75,3703.5,3577.5,3706.5,1
Packed.Generic.493-8d8f83d009ad9ded212b428e6c8f5270865ba6b63e551d96f2e07bbb47c528d6,4642.5,3739.25,3781.5,3418.75,3461.25,2606.0,3938.5,2576.25,4391.75,3434.75,2554.5,3305.0,3082.5,3028.5,3436.75,3772.5,3326.75,3901.5,1
Packed.Generic.493-8db2a11aac29b0a97df21541c3cb0f594c7239fc89a87e7425dfc2ddb3daa744,4509.5,3354.5,3285.5,3270.75,2814.5,2939.75,4490.5,2919.5,3662.5,4139.0,2958.5,3605.5,2684.25,3705.0,3786.0,3821.5,3231.0,3691.5,1
Packed.Generic.493-9c827c35989eb4719bce8ce72effca80da7c8342fc65824e1e6bedde673e2586,4222.5,3255.0,4119.75,3413.25,3205.25,2632.25,4247.5,2602.5,4562.5,3578.75,2530.25,3195.0,2844.75,2922.5,3886.5,3633.75,3326.75,3875.25,1
Packed.Generic.493-9ddd96533d6e8f841946116877df8c4da23ab3bef34ebfd9ef48140f8148ee4e,3801.5,3672.25,4094.5,3447.0,3461.25,2606.0,3938.5,2576.25,4391.75,3434.75,2530.25,3305.0,3082.5,3028.5,3542.75,3772.5,3326.75,3875.25,1
Packed.Generic.493-9e7e6909bbfb20d3a427427c278567fe0a1e5e906117d72b59865ee1c9fac9c0,3773.25,3884.25,3313.75,3643.5,2839.25,2882.75,4179.5,2815.5,3960.5,3853.25,2606.0,3242.5,2659.5,3531.25,3852.75,3873.75,3887.5,4456.75,1
Packed.Generic.493-9e99378b29ddcf493821fcc2feab6dfdcc24b48a32d8efeefc676a32932d6193,4222.5,3328.5,3418.0,3480.75,3642.5,2632.25,3910.25,2684.25,3960.5,3426.75,2606.0,3074.5,3088.5,3497.25,3984.75,3793.75,3648.25,3977.25,1
Packed.Generic.493-9ec1ee933721ad0974143e69e0bd2bff55fe91eb19e536fd1daba2e3984dd5a6,3798.5,3550.25,3418.0,3824.5,3538.5,2632.25,3910.25,2684.25,3959.0,3461.0,2606.0,3134.5,2982.5,3497.25,3646.5,3793.75,3613.5,3977.25,1
Packed.Generic.493-9f6ca16bb60cfc318d85c4fbfa89d547620e2be02a6bad75ac6caf50395c0af7,4179.5,3352.5,3781.5,3418.75,3461.25,2606.0,3938.5,2576.25,4391.75,3434.75,2554.5,3305.0,3082.5,3028.5,3542.75,3666.5,3326.75,3901.5,1
Ransom.Cerber-0076b241a5510b85bd726c9be4c40c109063e704ca89b3299defa3e974023b1b,4230.5,3400.5,3310.0,3480.75,3565.25,2983.75,3800.25,2684.25,3993.25,3461.0,2581.25,3159.25,3088.5,3064.5,3612.75,3793.75,3752.25,3949.0,1
Ransom.Cerber-01325cf380fac0a30f87a94035a9c4837397c51242029413c5b76951e21aa6f8,4029.25,3067.5,3418.0,4123.5,3103.75,2710.0,3828.5,2709.5,4037.75,3793.75,2554.5,3242.5,3007.25,3028.5,4090.75,3751.25,3326.75,3983.25,1
Ransom.Cerber-01cfd614eb9bcd2cfb04f1c3ed7e6dfef5e96272b5e605b08a79836a191bdf7c,4710.5,3216.25,3285.5,3295.5,2704.5,2939.75,4389.75,3179.0,3662.5,4458.75,2933.25,3270.75,2555.0,3631.25,4152.75,3921.25,3703.5,3759.0,1
Ransom.Cerber-020b68cdb75d06999cb4fb11e6db4cf7c206922133eb96d74ceffdec2e39a9dd,4509.5,3589.25,3233.5,3399.5,2704.5,2939.75,3758.0,3179.0,3995.25,4458.75,2958.5,3216.25,2451.0,3767.25,4186.5,3949.5,3737.75,3657.0,1
Ransom.Cerber-042815f730d78828bda1f32c7b0fb82b85f070770ebb0fbc784dd76cbae7ffdb,4242.75,3179.5,3418.0,3824.5,3669.25,2632.25,3910.25,2684.25,3926.25,3426.75,2606.0,3100.75,3088.5,3397.25,3984.75,3793.75,3613.5,3977.25,1
Ransom.Cerber-04800bd6b0c7f2e6bc11515b67d6eb9b0e56e8e841e12e3a03c250f412de01e5,3773.25,3084.5,3418.0,3480.75,3642.5,2632.25,3910.25,2684.25,3960.5,3426.75,2606.0,3100.75,2982.5,3497.25,3984.75,3793.75,3648.25,3977.25,1
Ransom.Cerber-05171f2c1df973253c156402a2709adc869587aa5cdf2fb6793a47666585ed8f,4230.5,3550.25,3418.0,3480.75,3538.5,2632.25,3910.25,2684.25,3926.25,3536.75,2606.0,3100.75,3088.5,3497.25,3984.75,3793.75,3648.25,3977.25,1
Ransom.Cerber-05f5015a014190ce42016124aff385b65ba506a5384d7767da4ec78b4628a862,4304.25,3504.75,3623.75,3399.5,2735.25,2764.5,4180.5,2709.5,4487.25,4104.75,2689.25,3242.5,2551.5,3705.0,4097.75,3577.5,3563.75,4018.75,1
Ransom.Cerber-08c368769ff51415ef8c727a432d864a79ac9bbffb3ff2bff49939a468f7304e,3639.5,3479.5,3364.75,3270.75,2814.5,2939.75,3808.5,2919.5,3995.25,4078.5,2991.25,3605.5,2601.5,3767.5,3820.25,3821.5,3231.0,3587.5,1
Ransom.Cerber-0933ecf8a158cb9e9f1df73db1646705b11aa4e85e428471421028adb464ed9e,4182.25,3059.5,3623.75,3392.5,2839.25,2658.5,4146.75,2734.75,4241.25,4139.0,2664.5,3276.75,2759.5,3372.25,4181.0,3471.5,3597.5,3814.5,1
Ransom.Cerber-0938a6f02d0f429b52aea0d10cfe25341611db14ca200a907747b2fea7c18ba4,3639.5,3643.5,3418.0,3824.5,3538.5,2632.25,3910.25,2684.25,3959.0,3461.0,2581.25,3159.25,2982.5,3497.25,3646.5,3793.75,3613.5,3977.25,1
Ransom.Cerber-0a387c6d020486b21eb82e1715a98e141993aa574c3aaef586c32918db1190fb,3850.5,2686.25,3260.25,3609.75,2704.5,2939.75,4179.5,2815.5,3859.25,4457.25,2933.25,3242.5,2686.25,3597.0,4152.75,3949.5,3707.25,4129.5,1
Ransom.Cerber-0ba2f83c6871f0af2ef7b950a346763412786bc776ccd5a5e7cb0e6620cfad0b,3752.5,2583.25,3310.0,3824.5,3436.5,2606.0,3910.25,2813.5,4064.5,3536.75,2689.25,3182.5,3007.25,3253.25,4090.75,3515.0,3647.25,3977.25,1
Ransom.Cerber-0c4f325444da21586451466de73396c57531fd4ce6699cbe1c9f70d5169ef628,3639.5,2738.25,3418.0,4123.5,3103.75,2606.0,3938.5,2709.5,4037.75,3793.75,2579.25,3242.5,3007.25,3028.5,3846.75,3855.25,3326.75,3949.0,1
Ransom.Cerber-0ca1888e2e4e06eb8beb33fedebcf1b6ec214069b220eed839e3b6b792740f68,4086.75,2708.5,3623.75,3605.5,2839.25,2788.75,4036.75,2734.75,4132.0,4139.0,2689.25,3305.0,2576.25,3705.0,4181.0,3471.5,3597.5,3664.75,1
Ransom.Cerber-0cfb5e263ca7a4f5b38cd79c111eeeb7cb6e2e3150fc07996fd7b74a739452e8,3988.75,3163.5,3418.0,3813.5,3565.25,2554.5,4154.25,2684.25,3993.25,3426.75,2581.25,3134.5,3188.5,3064.5,3612.75,3549.75,3752.25,3949.0,1
Ransom.Cerber-0d235958f114d06e11a794168b11861c398b41017da01417a3bfb681c039a60b,4265.25,3266.25,3310.0,4157.25,3205.75,2530.25,3800.25,2709.5,3960.5,3869.5,2689.25,3216.25,3007.25,3253.25,4090.75,3487.75,3682.0,3977.25,1
Ransom.Cerber-0d3b4ec3b6e427ae837a71989120906552fbe605e984090910008e451b1f8c85,3616.25,2684.75,3418.0,4123.5,3103.75,2606.0,3938.5,2709.5,4037.75,3793.75,2579.25,3242.5,2982.5,3361.25,3846.75,3522.5,3326.75,3983.25,1
Ransom.Cerber-0d6b4eaf82976a44e7ce1187f23f225271ac90fe5efe847151ba71a3aa6bf027,4678.25,3615.0,3781.5,3447.0,3461.25,2606.0,3938.5,2684.25,4391.75,3434.75,2530.25,3270.75,3082.5,3028.5,3436.75,3772.5,3326.75,3901.5,1
Ransom.Cerber-0ebc970ae1e63f2d14bae3c9a83ed525e3367edadc94810233e27e823b2ff724,4232.75,3181.0,3418.0,3824.5,3538.5,2656.5,3910.25,2684.25,3959.0,3461.0,2581.25,3125.5,3088.5,3397.25,3646.5,3793.75,3613.5,3977.25,1
Ransom.Cerber-0f558ba4697d61c46936054466d2cdbc5fbfbca7e3a8f0597ed410324e2e49ed,3589.5,3207.25,3623.75,3261.75,2735.25,2788.75,4146.75,2734.75,4595.25,4139.0,2664.5,3305.0,2682.25,3372.25,4181.0,3471.5,3597.5,3664.75,1
Ransom.Cerber-0f6c43dd0064f051f30b2b75ed021dbcede2cde2d3b7d9c02c5ee39fe0f3f366,4130.5,2557.0,3571.75,3639.25,2710.5,2764.5,3709.5,2734.75,4595.25,4139.0,2933.25,3276.75,2576.25,3705.0,4214.75,3471.5,3703.5,3691.5,1
Ransom.Cerber-0f70bc3efdd6ed3ca8128efbeff47af71cfc8ca8664dd02a4d076862fb5b684e,3693.5,3706.5,3418.0,3480.75,3642.5,2632.25,3910.25,2709.5,3926.25,3536.75,2606.0,3108.25,2982.5,3497.25,3984.75,3793.75,3613.5,3977.25,1
Ransom.Cerber-0fa8ea0abd202be397b840dbf6c2bc1cb741b7652ef0ef3fc14d32e583d7c3b0,4145.25,3179.25,3598.5,3639.25,2710.5,2788.75,3709.5,2709.5,4404.0,4139.0,2933.25,3276.75,2476.25,3705.0,4214.75,3471.5,3703.5,3691.5,1
Ransom.Cerber-0ff42f0e77f3f6ac4c15d31a92745187eb33f2e60917f501832d89aaa4804868,3696.5,3617.75,3951.0,3616.75,3177.5,3063.5,3379.25,2687.75,4900.0,3669.5,2657.0,3297.5,2576.25,3852.75,4090.75,3563.75,3577.5,3379.25,1
Ransom.Cerber-10629ac826eedf7cfb85c799526df0028ea265f8cc2a18426ed04d5b057f2bc5,3716.25,3204.75,3310.0,4191.5,3205.75,2554.5,3467.5,2709.5,3960.5,3869.5,2689.25,3216.25,3007.25,3253.25,4057.0,3515.0,3338.25,3977.25,1
Ransom.Cerber-1073b1d899a1be5fae64af467b71d9fc408edaf226a4ff9eed5c16c0e7a01d19,4196.25,3677.25,3418.0,3480.75,3538.5,2632.25,3910.25,2790.25,3959.0,3461.0,2606.0,3100.75,2982.5,3497.25,3984.75,3793.75,3613.5,3977.25,1
Ransom.Cerber-11a8f3d2c6663aa4826a5e5d595487559a9cadfe80f563d6c26cc09d87b518cf,4575.5,3084.75,3623.75,3365.75,2735.25,2764.5,4146.75,2709.5,4241.25,4139.0,2689.25,3305.0,2680.25,3372.25,4181.0,3499.75,3563.75,3825.5,1
Ransom.Cerber-11cc6abb39b931da07ec61731884368ed0659e6107003699bb0abbb306b39d2c,3640.5,3263.25,3756.25,3779.75,3076.5,2710.0,3793.75,2709.5,4072.5,3793.75,2664.5,3242.5,2763.5,3028.5,4224.75,3715.5,3361.5,3949.0,1
Ransom.Cerber-1227d3bf60ae26e556592fa32fc6be735bee8cdb03f97c5c7e790fa0d4481333,3718.25,3571.25,3310.0,4157.25,3205.75,2630.25,3800.25,2709.5,3960.5,3869.5,2689.25,3216.25,3007.25,3253.25,4057.0,3515.0,3647.25,3977.25,1
Ransom.Cerber-12995d500c8d6e15306a1f62079d5e09b47fdd384a069456744a8cb005fb06d4,4745.25,3610.25,3418.0,3480.75,3538.5,2632.25,3910.25,2790.25,3959.0,3461.0,2606.0,3100.75,2982.5,3497.25,3984.75,3793.75,3613.5,3977.25,1
Ransom.Cerber-12a304093fdae55a95a400c7acc7a9f1e8be024737be085e60f1c4af16b896d1,3639.5,2841.25,3951.0,3262.75,3166.5,2788.75,3902.75,2709.5,4316.5,4011.5,2714.5,3639.75,2576.25,3469.25,3804.25,3494.25,3129.0,3616.25,1
Ransom.Cerber-13a8005fcdc0eebd614b1822de6303391bc387d988ea878a2c169b164a7d0661,3798.5,3671.25,3418.0,3480.75,3538.5,2984.75,3910.25,2684.25,3926.25,3426.75,2606.0,3108.25,2982.5,3497.25,3984.75,3793.75,3613.5,3977.25,1
Ransom.Cerber-13fbef0b91ed9778afe7bd4af7343e8fa3b637a121f2e48d73c41891ec44ce0e,4542.25,2789.25,3418.0,4123.5,3076.5,2710.0,3828.5,2709.5,4037.75,3793.75,2579.25,3242.5,3007.25,3028.5,3846.75,3751.25,3361.5,3983.25,1
Ransom.Cerber-16167df33f43404ad966bcee75246535f74d4d0f0e9b306915454d9256d6c1b4,3770.75,4145.5,4094.5,3418.75,3461.25,2606.0,3938.5,2576.25,4391.75,3434.75,2530.25,3305.0,3082.5,3028.5,3542.75,3772.5,3326.75,3901.5,1
Ransom.Cerber-163ea25a2e841d390e71d3f55261f0636551b195cc4999162c3a15e9d2373178,4310.75,3533.25,3951.0,3339.5,3179.5,2984.75,4246.5,2684.25,4595.25,3878.75,2530.25,3433.75,2759.5,3712.5,4090.75,3703.5,3467.5,3706.5,1
Ransom.Cerber-16abdeb62470eac8521911447a8e1c276d1161b456525729584770b0875060e9,3743.5,3171.5,3951.0,3365.75,2735.25,2764.5,4146.75,2709.5,4241.25,4139.0,2664.5,3305.0,2653.5,3705.0,4181.0,3499.75,3563.75,3825.5,1
Ransom.Cerber-16d611729f203122c195c7408554fc0baff9ab3dc88ccbfff4923a85130f758b,4232.75,3400.5,3756.25,3418.75,3461.25,2606.0,3938.5,2576.25,4391.75,3434.75,2554.5,3305.0,3082.5,3028.5,3881.0,3772.5,3326.75,3875.25,1
Ransom.Cerber-172c7884b0462facf2eee5b242bb97f27ec361d76bf22d6669d46eb673fad237,4291.5,3570.75,3310.0,3825.0,3205.75,2681.75,3800.25,2815.5,3960.5,3869.5,2689.25,3242.5,3113.25,3153.25,4057.0,3487.75,3547.25,3949.0,1
Ransom.Cerber-173be42221b44c1801a20e244793ec5c8b37450e54593b27e796f39b06db85df,4020.75,2682.75,3598.5,3736.25,2710.5,2764.5,3709.5,2734.75,4268.0,4139.0,2689.25,3276.75,2576.25,3705.0,4214.75,3499.75,3597.5,3487.25,1
Ransom.Cerber-194e955b852918d2f12fede9640a696dba2cccebca2d2c5a2a7bbcf6418d3e10,4230.5,3218.75,3260.25,3261.75,2502.5,3066.5,3338.5,3511.75,3996.0,4113.5,2907.0,3622.5,2683.75,3759.25,4280.75,3794.25,3554.5,3267.25,1
Ransom.Cerber-1a450e2ad7d63f1bc756407aff1b2ea6d9306c40c36ace1dcf0b1da5a0243696,4182.25,3671.25,3418.0,3480.75,3540.5,2984.75,3910.25,2576.25,4030.25,3536.75,2606.0,3108.25,2982.5,3497.25,3984.75,3793.75,3613.5,3977.25,1
Ransom.Cerber-1a928db4407f9fc8006cd0091a8c26f5a58ba0e4a9de49f27bfe9c7386cdcf2f,4609.25,3058.5,3623.75,3365.75,2735.25,2764.5,4146.75,2734.75,4241.25,4139.0,2689.25,3305.0,2680.25,3372.25,4181.0,3499.75,3563.75,3487.25,1
Ransom.Cerber-1b6ecc81dce461b62cc72ff46e76867cab4a0183eaa8fe3af0767c20fb590999,4188.75,3310.0,3418.0,4123.5,3103.75,2606.0,3828.5,2709.5,4037.75,3793.75,2554.5,3242.5,3107.25,3028.5,4090.75,3751.25,3326.75,3983.25,1
Ransom.Cerber-1bdeca1eba0406e8fbf8a36a1b13df384af0efff20e4813a67a0e41f4cc1596e,3748.5,3196.25,3418.0,3790.75,3205.75,2959.5,3910.25,2790.25,3599.0,3461.0,2581.25,3159.25,3113.25,3153.25,4090.75,4126.5,3613.5,3949.0,1
Ransom.Cerber-1c2a12b1f1035403e757786b2909bc3115a28e480d4e02dc865ccd8220cd6e6d,4814.25,3158.25,3512.25,3996.5,2865.5,2579.75,3765.5,2815.5,3968.5,4213.25,2689.25,3270.75,2663.5,3253.25,4191.0,3522.5,3607.25,3813.0,1
Ransom.Cerber-1c6c983d3f0aefbac38467a4b0fc200226d8fa398ec4d7fad64ac7dfdc11bcae,3745.5,2734.75,3418.0,4123.5,3076.5,2710.0,3793.75,2709.5,4037.75,3793.75,2664.5,3242.5,3007.25,3028.5,3846.75,3776.5,3361.5,3983.25,1
