,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,LABEL
report1503--bcf4cc74a0ff84401079b8266b0be284,LdrUnloadDll,LdrUnloadDll,LdrUnloadDll,LdrUnloadDll,CoUninitialize,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,GetNativeSystemInfo,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,RegQueryValueExA,EnumWindows,GetSystemWindowsDirectoryW,GetSystemWindowsDirectoryW,GetSystemWindowsDirectoryW,GetSystemWindowsDirectoryW,GetSystemWindowsDirectoryW,GetSystemWindowsDirectoryW,NtClose,NtClose,NtClose,NtClose,NtClose,NtClose,NtClose,NtClose,NtClose,NtClose,NtClose,NtClose,NtClose,NtClose,NtClose,NtClose,NtClose,NtClose,NtClose,NtClose,NtClose,1,0,0,1,2,0,11,28,0,0.0
report1504--bd24801b458d55615e13cf3c3d23d3b9,LdrUnloadDll,NtOpenSection,NtOpenSection,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,NtQueryKey,NtQueryKey,NtQueryKey,NtQueryKey,NtQueryKey,NtQueryKey,NtQueryKey,NtQueryKey,NtQueryKey,NtQueryKey,NtQueryKey,NtQueryKey,NtQueryKey,NtQueryKey,NtQueryKey,NtQueryKey,NtQueryKey,NtQueryKey,NtQueryKey,NtQueryKey,NtQueryKey,NtQueryKey,NtQueryKey,NtQueryKey,NtQueryKey,NtQueryKey,NtQueryKey,NtQueryKey,NtQueryKey,NtQueryKey,NtQueryKey,NtQueryKey,NtQueryKey,NtQueryKey,NtQueryKey,NtQueryKey,NtQueryKey,NtQueryKey,NtQueryKey,NtQueryKey,NtQueryKey,NtQueryKey,NtQueryKey,NtQueryKey,NtQueryKey,NtQueryKey,NtQueryKey,NtQueryKey,NtQueryKey,NtQueryKey,NtQueryKey,NtQueryKey,NtQueryKey,NtQueryKey,NtReadFile,NtReadFile,NtReadFile,NtReadFile,NtReadFile,NtReadFile,NtReadFile,NtReadFile,NtReadFile,NtReadFile,NtReadFile,NtReadFile,NtReadFile,NtReadFile,NtReadFile,NtReadFile,NtReadFile,NtReadFile,NtReadFile,NtDuplicateObject,NtDuplicateObject,DrawTextExW,DrawTextExW,DrawTextExW,1,0,0,1,7,0,5,119,0,0.0
report1505--bd467d3e7f6c6f18fa090941c273b471,NtOpenSection,NtOpenSection,NtOpenSection,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,0,0,0,0,0,0,26,10,0,0.0
report1506--bdb65dce335ac29eccbc2ca7a7ad36b7,NtQueryValueKey,NtQueryValueKey,NtQueryValueKey,LdrUnloadDll,LdrUnloadDll,NtAllocateVirtualMemory,NtAllocateVirtualMemory,LoadStringW,LoadStringW,CreateActCtxW,CreateActCtxW,CreateActCtxW,CreateActCtxW,NtOpenKey,NtOpenKey,NtOpenKey,LoadStringA,LoadStringA,LoadStringA,LoadStringA,LoadStringA,LoadStringA,LoadStringA,LoadStringA,LoadStringA,LoadStringA,LoadStringA,LoadStringA,LoadStringA,LoadStringA,LoadStringA,LoadStringA,LoadStringA,LoadStringA,LoadStringA,LoadStringA,LoadStringA,LoadStringA,LoadStringA,LoadStringA,LoadStringA,LoadStringA,LoadStringA,LoadStringA,LoadStringA,LoadStringA,LoadStringA,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,MessageBoxTimeoutW,LdrLoadDll,SetUnhandledExceptionFilter,SetErrorMode,NtFreeVirtualMemory,NtFreeVirtualMemory,NtFreeVirtualMemory,NtClose,NtClose,NtClose,NtClose,NtClose,NtClose,NtClose,NtClose,NtClose,NtClose,NtClose,NtClose,NtClose,NtClose,NtClose,NtClose,NtClose,NtClose,NtClose,NtClose,NtClose,NtClose,NtClose,NtClose,NtClose,NtClose,NtClose,GetSystemTimeAsFileTime,RegOpenKeyExA,RegOpenKeyExA,RegOpenKeyExA,NtTerminateProcess,NtTerminateProcess,NtTerminateProcess,GetFileAttributesW,GetFileAttributesW,LdrGetDllHandle,LdrGetDllHandle,LdrGetDllHandle,NtQueryAttributesFile,0,0,0,0,0,0,3,3,0,0.0
report1508--be4fe16389414bf10f12c064c3a50c46,NtOpenSection,NtOpenSection,GetForegroundWindow,NtQueryKey,NtQueryKey,NtQueryKey,NtQueryKey,NtQueryKey,NtQueryKey,NtQueryKey,NtQueryKey,NtQueryKey,NtQueryKey,NtQueryKey,NtQueryKey,NtQueryKey,NtQueryKey,NtQueryKey,NtQueryKey,NtQueryKey,NtQueryKey,NtQueryKey,NtQueryKey,NtQueryKey,NtQueryKey,NtQueryKey,NtQueryKey,NtQueryKey,NtQueryKey,NtQueryKey,NtQueryKey,NtQueryKey,NtQueryKey,NtQueryKey,NtQueryKey,NtQueryKey,NtQueryKey,NtQueryKey,NtQueryKey,NtQueryKey,NtQueryKey,NtQueryKey,NtQueryKey,NtQueryKey,NtQueryKey,NtQueryKey,NtQueryKey,NtQueryKey,NtQueryKey,NtQueryKey,NtQueryKey,NtQueryKey,NtQueryKey,NtQueryKey,NtQueryKey,NtQueryKey,NtQueryKey,NtQueryKey,NtQueryKey,NtQueryKey,NtQueryKey,NtQueryKey,NtQueryKey,NtQueryKey,NtQueryKey,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,0,0,0,0,2,0,2,13,0,0.0
report1509--be691500c87279c844b79597cd91e757,NtDuplicateObject,NtOpenSection,NtOpenSection,NtOpenSection,NtOpenSection,NtOpenSection,CoUninitialize,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,NtResumeThread,GetSystemWindowsDirectoryW,NtClose,NtClose,NtClose,NtClose,NtClose,NtClose,NtClose,NtClose,NtClose,NtClose,NtClose,NtClose,NtClose,NtClose,NtClose,NtClose,NtClose,NtClose,NtClose,NtClose,NtClose,NtClose,NtClose,NtClose,NtClose,NtClose,NtClose,NtClose,NtClose,NtClose,NtClose,NtClose,NtClose,NtClose,NtClose,NtClose,NtClose,NtClose,NtClose,NtClose,NtClose,NtClose,NtClose,NtClose,NtClose,NtClose,NtClose,NtClose,NtClose,NtClose,NtClose,NtClose,NtClose,NtClose,NtClose,NtClose,NtClose,NtClose,NtClose,NtClose,NtClose,NtClose,NtClose,NtClose,NtClose,NtClose,NtClose,NtClose,NtClose,NtClose,NtClose,2,0,0,2,3,0,25,11,0,0.0
report1510--bfd6a7765dd0ead7bc8f89a55b5481ee,RegCreateKeyExW,RegCreateKeyExW,RegCreateKeyExW,LdrUnloadDll,LdrUnloadDll,LdrUnloadDll,LdrUnloadDll,LdrUnloadDll,LdrUnloadDll,LdrUnloadDll,NtOpenSection,NtOpenSection,NtOpenSection,NtOpenSection,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,0,0,0,0,3,15,9,46,0,0.0
report1512--c0b826afa4765bb24ca3327c3358b093,CreateToolhelp32Snapshot,CreateToolhelp32Snapshot,CreateToolhelp32Snapshot,CreateToolhelp32Snapshot,CreateToolhelp32Snapshot,CreateToolhelp32Snapshot,CreateToolhelp32Snapshot,CreateToolhelp32Snapshot,CreateToolhelp32Snapshot,CreateToolhelp32Snapshot,CreateToolhelp32Snapshot,CreateToolhelp32Snapshot,NtDuplicateObject,NtDuplicateObject,DeviceIoControl,DeviceIoControl,DeviceIoControl,DeviceIoControl,DeviceIoControl,DeviceIoControl,DeviceIoControl,DeviceIoControl,DeviceIoControl,DeviceIoControl,DeviceIoControl,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,0,2,0,0,4,1,147,133,0,0.0
report1513--c1016fca0c78aab289ba4b05805ffe28,CreateToolhelp32Snapshot,LdrUnloadDll,LdrUnloadDll,LdrUnloadDll,LdrUnloadDll,LdrUnloadDll,LdrUnloadDll,LdrUnloadDll,LdrUnloadDll,LdrUnloadDll,LdrUnloadDll,LdrUnloadDll,LdrUnloadDll,LdrUnloadDll,LdrUnloadDll,LdrUnloadDll,LdrUnloadDll,LdrUnloadDll,LdrUnloadDll,LdrUnloadDll,LdrUnloadDll,LdrUnloadDll,LdrUnloadDll,LdrUnloadDll,LdrUnloadDll,LdrUnloadDll,LdrUnloadDll,LdrUnloadDll,LdrUnloadDll,LdrUnloadDll,LdrUnloadDll,LdrUnloadDll,LdrUnloadDll,LdrUnloadDll,LdrUnloadDll,LdrUnloadDll,LdrUnloadDll,LdrUnloadDll,LdrUnloadDll,LdrUnloadDll,LdrUnloadDll,LdrUnloadDll,LdrUnloadDll,LdrUnloadDll,LdrUnloadDll,LdrUnloadDll,LdrUnloadDll,LdrUnloadDll,LdrUnloadDll,LdrUnloadDll,LdrUnloadDll,LdrUnloadDll,LdrUnloadDll,LdrUnloadDll,LdrUnloadDll,LdrUnloadDll,LdrUnloadDll,LdrUnloadDll,LdrUnloadDll,LdrUnloadDll,LdrUnloadDll,LdrUnloadDll,LdrUnloadDll,LdrUnloadDll,LdrUnloadDll,LdrUnloadDll,LdrUnloadDll,LdrUnloadDll,LdrUnloadDll,LdrUnloadDll,LdrUnloadDll,LdrUnloadDll,LdrUnloadDll,LdrUnloadDll,LdrUnloadDll,LdrUnloadDll,LdrUnloadDll,LdrUnloadDll,LdrUnloadDll,LdrUnloadDll,LdrUnloadDll,LdrUnloadDll,LdrUnloadDll,LdrUnloadDll,LdrUnloadDll,LdrUnloadDll,LdrUnloadDll,LdrUnloadDll,LdrUnloadDll,LdrUnloadDll,LdrUnloadDll,LdrUnloadDll,LdrUnloadDll,LdrUnloadDll,LdrUnloadDll,LdrUnloadDll,LdrUnloadDll,LdrUnloadDll,LdrUnloadDll,LdrUnloadDll,0,0,1,0,38,0,4,205,0,0.0
report1514--c275072d4af6363d01f003b5b7ec92b9,LdrUnloadDll,NtOpenSection,NtOpenSection,NtOpenSection,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,0,0,0,0,11,0,30,19,0,0.0
report1516--c30a5da645a6b0b7415becef856d11e0,GetUserNameExW,NtOpenSection,NtOpenSection,NtOpenSection,NtOpenSection,NtOpenSection,NtOpenSection,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,1,0,1,2,20,3,300,633,0,0.0
report1517--c38df4da01499865437b43d91f5228d6,LdrUnloadDll,NtOpenSection,NtOpenSection,NtOpenSection,RegisterHotKey,RegisterHotKey,RegisterHotKey,RegisterHotKey,RegisterHotKey,RegisterHotKey,RegisterHotKey,RegisterHotKey,RegisterHotKey,RegisterHotKey,RegisterHotKey,RegisterHotKey,RegisterHotKey,RegisterHotKey,RegisterHotKey,RegisterHotKey,RegisterHotKey,RegisterHotKey,RegisterHotKey,RegisterHotKey,RegisterHotKey,RegisterHotKey,RegisterHotKey,RegisterHotKey,RegisterHotKey,RegisterHotKey,RegisterHotKey,RegisterHotKey,RegisterHotKey,RegisterHotKey,RegisterHotKey,RegisterHotKey,RegisterHotKey,RegisterHotKey,RegisterHotKey,RegisterHotKey,RegisterHotKey,RegisterHotKey,RegisterHotKey,RegisterHotKey,RegisterHotKey,RegisterHotKey,RegisterHotKey,RegisterHotKey,RegisterHotKey,RegisterHotKey,RegisterHotKey,RegisterHotKey,RegisterHotKey,RegisterHotKey,RegisterHotKey,RegisterHotKey,RegisterHotKey,RegisterHotKey,RegisterHotKey,RegisterHotKey,RegisterHotKey,RegisterHotKey,RegisterHotKey,RegisterHotKey,RegisterHotKey,RegisterHotKey,RegisterHotKey,RegisterHotKey,RegisterHotKey,RegisterHotKey,RegisterHotKey,RegisterHotKey,RegisterHotKey,RegisterHotKey,RegisterHotKey,RegisterHotKey,RegisterHotKey,RegisterHotKey,RegisterHotKey,RegisterHotKey,RegisterHotKey,RegisterHotKey,RegisterHotKey,RegisterHotKey,RegisterHotKey,RegisterHotKey,RegisterHotKey,RegisterHotKey,RegisterHotKey,RegisterHotKey,RegisterHotKey,RegisterHotKey,RegisterHotKey,RegisterHotKey,RegisterHotKey,RegisterHotKey,RegisterHotKey,RegisterHotKey,RegisterHotKey,RegisterHotKey,0,0,0,0,1,0,29,19,0,0.0
report1518--c3a6f2435b33e5681551259dd76861e9,NtOpenSection,NtOpenSection,NtOpenSection,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegQueryValueExA,RegQueryValueExA,RegQueryValueExA,RegQueryValueExA,RegQueryValueExA,RegQueryValueExA,RegQueryValueExA,RegQueryValueExA,RegQueryValueExA,RegQueryValueExA,RegQueryValueExA,RegQueryValueExA,RegQueryValueExA,RegQueryValueExA,RegQueryValueExA,RegQueryValueExA,FindWindowW,GetSystemWindowsDirectoryW,GetSystemWindowsDirectoryW,NtClose,NtClose,NtClose,NtClose,NtClose,NtClose,NtClose,NtClose,NtClose,NtClose,NtClose,NtClose,NtClose,NtClose,NtClose,NtClose,NtClose,NtClose,NtClose,NtClose,NtClose,NtClose,NtClose,NtClose,NtClose,NtClose,NtClose,NtClose,NtClose,NtClose,NtClose,NtClose,NtClose,NtClose,NtClose,NtClose,NtClose,NtClose,NtClose,NtClose,NtClose,NtClose,NtClose,NtClose,NtClose,NtClose,NtClose,NtClose,NtClose,NtClose,NtClose,NtClose,NtClose,NtClose,NtClose,NtClose,NtClose,NtClose,0,1,1,0,3,0,34,90,0,0.0
report1519--c4189ac5817d672beb5662dc46a3d738,RegCreateKeyExW,RegCreateKeyExW,RegCreateKeyExW,RegCreateKeyExW,RegCreateKeyExW,RegCreateKeyExW,RegCreateKeyExW,RegCreateKeyExW,RegCreateKeyExW,RegCreateKeyExW,RegCreateKeyExW,NtDuplicateObject,NtDuplicateObject,NtDuplicateObject,NtDuplicateObject,NtOpenSection,NtOpenSection,NtOpenSection,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,GetBestInterfaceEx,GetBestInterfaceEx,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,0,0,0,0,1,0,39,96,0,0.0
report152--15766003d8c6150f91cb3071cbbcc917,RegDeleteKeyA,RegDeleteKeyA,RegDeleteKeyA,RegDeleteKeyA,RegDeleteKeyA,RegDeleteKeyA,RegDeleteKeyA,RegDeleteKeyA,LdrUnloadDll,LdrUnloadDll,NtOpenSection,NtOpenSection,NtOpenSection,CoUninitialize,CoUninitialize,CoUninitialize,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,NtDuplicateObject,NtDuplicateObject,NtDuplicateObject,NtDuplicateObject,NtDuplicateObject,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,1,2,0,2,91,49,80,604,1,0.0
