,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,LABEL
Packed.Generic.493-44d5809faa9642f56561e0fa25cac90faa632b121722d72b0eb899ccdbb9c7ed,-0.004749432,0.037439026,0.031178623,-0.06710374,0.04228352,-0.007638072,-0.04442591,-0.052769415,0.011794462,-0.08833227,-0.006847749,-0.040103503,0.11103787,-0.27426666,-0.14913017,0.026265826,-0.022048231,0.046984904,-0.18688029,0.011415049,0.057880834,-0.128492,-0.03457347,-0.2518432,0.061790753,-0.09582403,0.20035721,-0.054710284,0.027174924,0.018961899,0.18565044,-0.045997404,-0.028876893,-0.01881305,0.063976645,-0.0927855,-0.06848248,-0.103444636,0.14025532,-0.011742242,-0.013069318,0.093875594,-0.02734238,-0.17142875,0.06458525,-0.09758564,-0.07307935,0.15889768,-0.012510161,-0.024934154,0.04758706,-0.0730739,-0.010083454,0.04175841,-0.11627259,-0.07903955,-0.023550328,0.0029886793,-0.008931013,0.008768162,0.04215155,0.035933293,0.042514317,0.036961418,0.010568012,-0.02221998,0.025317427,-0.060818925,0.03407651,-0.033627603,-0.006344931,-0.013981454,1.0
Packed.Generic.493-48c51ac9737fcc7eea4f695af3f9718ab96e76bd726e2178086b8a2f8ae81c09,-0.0024016425,0.12734938,-0.0397776,-0.04826166,0.076021865,-0.019966463,-0.13192567,-0.10211592,-0.102878004,-0.19615407,-0.0067327446,-0.032691203,0.16488671,-0.28105906,-0.15157619,0.050016936,-0.0110790385,0.037924908,-0.14721878,0.01632146,0.05022784,-0.10328344,-0.023400301,-0.18212631,0.03903109,-0.0934305,0.12945823,-0.109567344,0.09098234,0.0031887207,0.13780615,-0.07269159,-0.012325772,-0.046159737,0.0654728,-0.10820176,-0.085026294,-0.13416806,0.1799706,-0.008448368,-0.016713725,0.10640921,-0.03415709,-0.1385121,0.058070146,-0.09029528,-0.06793724,0.13599755,-0.010497433,-0.053750053,0.022897124,-0.10156307,-0.009066384,0.041126017,-0.12530775,-0.077020556,-0.009393586,0.0037290812,0.01334685,0.041578464,0.009390213,0.02958975,0.049303208,0.032584377,0.0067091607,-0.079368524,-0.07652927,-0.0898177,0.018289484,-0.07182737,0.015251415,0.06580382,1.0
Packed.Generic.493-4a7fc3373c55e5487fe8c7233e10633f135d1e8990c0c15f8ed05c69e6d9bf77,-0.020337742,0.071407825,0.007442618,-0.054043755,0.02158602,0.007954147,-0.049143486,-0.020517975,-0.036061313,-0.13726267,-0.015083514,-0.03599412,0.12840313,-0.2540737,-0.13274342,0.034128908,0.0020329054,0.040916882,-0.19300266,0.023465423,0.04622896,-0.13547154,-0.014729377,-0.2418504,0.058529343,-0.10054513,0.1924319,-0.08844953,0.0650338,0.016240371,0.17611471,-0.068412066,-0.012792925,-0.0259381,0.06252533,-0.094696715,-0.073346116,-0.12011416,0.16163951,-0.01305117,-0.018933697,0.0876498,-0.011604998,-0.16105743,0.052563123,-0.06262654,-0.059423853,0.14051667,-0.011842363,-0.037503432,0.046380688,-0.07859601,-0.0042505995,0.03185505,-0.11669423,-0.054476127,-0.021328071,0.0074010463,-0.018167779,0.014120579,0.048712388,0.03478195,0.047400884,0.031960182,0.005440444,-0.023375304,0.016805936,-0.078954324,-0.019208778,-0.046246797,-0.013661271,-0.0002577497,1.0
Packed.Generic.493-4ab2f85a4d442e60daa6fbaabe206b741f8ff3a93f8eada59111a2edf5e3d5f9,-0.0007522421,0.103754476,-0.018084025,-0.07324841,0.057768304,-0.041588217,-0.14107957,-0.08379721,-0.079148054,-0.17896776,-0.014441182,-0.043806225,0.15514928,-0.28385243,-0.14576563,0.04840934,-0.022196567,0.032594502,-0.1292094,0.019798266,0.0376965,-0.08895049,-0.025422143,-0.16823974,0.042840037,-0.07956521,0.13611545,-0.104183614,0.08686004,0.013262434,0.1445012,-0.07281939,-0.0195423,-0.031287905,0.054564208,-0.099192716,-0.06979512,-0.12046291,0.17110072,-0.012778563,-0.016419513,0.10882129,-0.045713507,-0.16579032,0.0743244,-0.11296867,-0.086573176,0.1620077,-0.007979795,-0.05953264,0.039946318,-0.114192516,-0.009451175,0.05808202,-0.15582158,-0.101892054,-0.0075585074,0.0026145182,-0.004671098,0.034933418,0.029072853,0.054508116,0.055712942,0.056622747,0.024938008,-0.040030405,-0.016229501,-0.092376575,-0.0101291295,-0.08566321,0.025445513,0.041266188,1.0
Packed.Generic.493-4af2e7f017430916d4d6c42dd654b501cfed70e57525af910fe3cee10730b5f2,-0.005970777,0.12008218,-0.029860485,-0.059951775,0.054458205,0.0033955085,-0.11112086,-0.071405716,-0.10020243,-0.18760866,-0.013313732,-0.036673065,0.15619121,-0.2712979,-0.14725596,0.037657797,-0.014346798,0.03828797,-0.15032747,0.01415772,0.04845397,-0.10526742,-0.023651972,-0.18654168,0.044992384,-0.09591158,0.1499813,-0.10948427,0.09804838,0.013397447,0.16070904,-0.080142826,-0.012975071,-0.040565055,0.059719324,-0.113843985,-0.089977056,-0.13824467,0.19802874,-0.009782917,-0.020537179,0.10998363,-0.039207973,-0.13079692,0.055294074,-0.09743171,-0.07321254,0.14224905,-0.0044214036,-0.05898992,0.036447924,-0.1048822,-0.014297405,0.04266307,-0.13625354,-0.078465246,-0.011295514,0.0047425837,0.010186876,0.046470556,0.008607161,0.030857503,0.052224416,0.044440266,0.016793242,-0.08086687,-0.07862777,-0.09349868,0.0064270142,-0.07325403,0.0086643975,0.068298414,1.0
Packed.Generic.493-4b8f103571a5899cf2ef2abd6d79ea926bc135317e0f8cfe14f7f307174b3b62,-0.0028638332,0.10018785,-0.019854292,-0.06465321,0.07526379,-0.016877815,-0.10934511,-0.094187275,-0.058273416,-0.15488394,-0.013249668,-0.038141184,0.15342373,-0.2779396,-0.14420442,0.034504075,-0.021892896,0.03847475,-0.15149133,0.010762543,0.058440275,-0.10178083,-0.029529309,-0.19753508,0.04430793,-0.08723396,0.16333786,-0.09858334,0.068162434,0.014059674,0.15475434,-0.06959464,-0.0073126205,-0.037307747,0.0689196,-0.11635984,-0.08638386,-0.13132598,0.18109116,-0.013567898,-0.021432526,0.11222086,-0.039091766,-0.15820578,0.07456562,-0.11140327,-0.07794942,0.1641097,-0.0054700077,-0.048957136,0.033979386,-0.084298454,-0.010603951,0.050353814,-0.12511206,-0.103952155,0.0025273664,0.00639637,0.0062093814,0.042076614,0.0038348811,0.04178775,0.04121188,0.057980213,-0.0014830509,-0.069687255,-0.052643724,-0.08936943,0.041095506,-0.05369162,0.010086588,0.046399254,1.0
Packed.Generic.493-4cb343611f77bffdaaabaab048d5d246f1da6b6afbe28e1ecdab9fc3057a45b7,-0.006123191,0.117527395,-0.034074474,-0.05076358,0.08872457,-0.02269745,-0.13819072,-0.1120874,-0.08201548,-0.17070597,-0.008445884,-0.035332344,0.15544724,-0.26153857,-0.14062521,0.04072382,-0.009955031,0.03426063,-0.15020625,0.015898252,0.041213997,-0.0921332,-0.016890235,-0.18292455,0.03266764,-0.08029437,0.13841309,-0.104099095,0.0744026,0.0072424654,0.1442392,-0.072124295,0.0032498229,-0.04288917,0.062220596,-0.11553195,-0.07269345,-0.13681036,0.18943463,-0.010752683,-0.034873948,0.12468303,-0.03698125,-0.16609637,0.067893505,-0.0889126,-0.08616826,0.16515148,-0.0033431696,-0.043532882,0.046718545,-0.08462886,0.00045984692,0.043615647,-0.11312863,-0.076923534,0.0010991404,0.0062329164,0.006111238,0.0428975,0.0178035,0.049693078,0.042000577,0.049813777,-0.009139458,-0.07661238,-0.053014662,-0.10267506,0.031879302,-0.06415357,-0.012133583,0.032906603,1.0
Packed.Generic.493-4d04132081a790ffb88530d4639550520698744c60741d23dc09629fb69a3aa2,0.008061835,0.10778247,-0.02171732,-0.049093466,0.03996029,-0.015296681,-0.11576032,-0.066857174,-0.09840436,-0.18388842,-0.0018537706,-0.035438474,0.15614444,-0.2510548,-0.14005728,0.04587991,-0.013127315,0.036016252,-0.13381508,0.01543804,0.041983366,-0.08300841,-0.02260248,-0.16609931,0.046118952,-0.08745144,0.12876846,-0.11427418,0.10478833,0.0036871391,0.15221444,-0.07716728,-0.020300273,-0.03353159,0.05900487,-0.11145269,-0.07434532,-0.13427529,0.1810765,-0.019349197,-0.016327733,0.114070214,-0.05215778,-0.16272232,0.06901492,-0.101620734,-0.087606326,0.1601329,-0.012762041,-0.06533795,0.044474266,-0.11245772,-0.005236925,0.059127457,-0.15739886,-0.09769823,-0.0066538095,-0.00091008167,0.0062664887,0.052216284,0.0074303984,0.041794203,0.06337205,0.061068654,0.026620971,-0.05281052,-0.0364392,-0.08554264,0.0074740937,-0.088000484,0.016665613,0.043184917,1.0
Packed.Generic.493-4d2d26d8a5b2756989f50a380b4923dd54f7c673974390f1688ec6c5c39f3e87,-0.027583292,0.04653292,-0.0002013309,-0.017627714,0.069331765,-0.030065661,-0.047284476,-0.058064796,0.027865887,-0.096568994,-0.015934495,-0.032117423,0.10818606,-0.25475085,-0.13006254,0.02748475,-0.014848717,0.040785603,-0.21879786,-0.004318267,0.08391428,-0.10723548,-0.05117214,-0.2846487,0.06013508,-0.1000223,0.22988297,-0.04996033,-0.0040602535,0.033108696,0.19640559,-0.039830692,-0.03975246,-0.024928743,0.07190396,-0.113217235,-0.084504224,-0.11524769,0.13991687,-0.009230082,-0.03062978,0.10531749,-0.013207156,-0.17926933,0.060379136,-0.07216682,-0.061877854,0.15373528,-0.008377329,-0.004184317,0.040574808,-0.04086006,0.0016545831,0.032025427,-0.07323944,-0.05449829,-0.010255158,0.0077086696,-0.009093507,0.011840729,0.026880583,0.03596778,0.03169681,0.04125955,0.00043188132,-0.026618812,0.0019700956,-0.025742669,0.0289596,-0.0050451444,-0.02017517,-0.01100291,1.0
Packed.Generic.493-4d829cb20c404ab3e06b0350ede78b5c40b97327714a0ede9e26a71562a2d172,0.0015911818,0.048154213,0.016743718,-0.067573056,0.070994265,-0.018770909,-0.05549756,-0.07546733,0.018234776,-0.0753375,-0.015883712,-0.05049093,0.11287913,-0.28346974,-0.14921215,0.01990006,-0.012306268,0.046243142,-0.2136979,0.0060905865,0.064600736,-0.13401659,-0.0334162,-0.27821797,0.057673454,-0.09603129,0.20889395,-0.044890516,0.02244212,0.021727113,0.17625587,-0.046843577,-0.027585521,-0.017360702,0.06551314,-0.0862266,-0.07654051,-0.10282692,0.14369486,-0.0075225113,-0.0047098,0.07356089,-0.01425996,-0.15072581,0.0568616,-0.08480665,-0.05615836,0.15349568,-0.0034875907,-0.0019203867,0.03330633,-0.037190303,0.0022009073,0.035875708,-0.08763325,-0.08162164,-0.006062202,0.0014293652,-0.0056063384,0.017387591,0.011498376,0.03413235,0.036106445,0.03925197,0.009820329,-0.037082836,0.02596918,-0.058048733,0.076679714,-0.026486868,0.0062859836,-0.011463632,1.0
Packed.Generic.493-4ded30d440989fdd1452e91123ddee3dc87b8ccd7c184234c78ce0c3df418c3b,-0.018336022,0.04113972,0.0240768,-0.053351007,0.055156723,-0.023313958,-0.053783305,-0.043823797,0.010717906,-0.09122831,-0.018994657,-0.03854385,0.11910435,-0.26553887,-0.13271256,0.019841978,-0.0075723934,0.048749175,-0.19694462,0.007804555,0.06920969,-0.12866461,-0.038260628,-0.26474556,0.063691914,-0.08906619,0.19901606,-0.05344297,0.02270331,0.029154629,0.17466535,-0.043253716,-0.027919276,-0.02286077,0.073041975,-0.09172047,-0.08106926,-0.10856239,0.15902834,-0.0048700836,-0.01645918,0.07894351,-0.023362396,-0.1636914,0.06280449,-0.07785762,-0.06293251,0.14394067,-0.0052653877,-0.0040270323,0.053153116,-0.048582394,-0.0019615472,0.03375478,-0.09180535,-0.06876889,-0.0019420506,0.0049583595,0.00024154966,0.024931876,0.027820783,0.038873836,0.044685435,0.04893237,0.010883804,-0.039448153,0.01799209,-0.06189275,0.060675226,-0.03190168,-0.00813057,-0.010332415,1.0
Packed.Generic.493-4e3fdc9895ab33fea4e0a848d886c638e8a9f4b65e745ff8b4049fe669873c38,-0.021528345,0.06924764,-0.026550287,-0.01646309,0.028322669,-0.006747796,-0.07201772,-0.04155654,-0.04490859,-0.13993677,-0.018086668,-0.02714013,0.12429,-0.22852227,-0.112983994,0.031191772,0.010947225,0.044819545,-0.1932204,0.018741088,0.053111326,-0.10929211,-0.019437194,-0.23641665,0.049553815,-0.08263549,0.17755002,-0.079961255,0.049319815,0.01555181,0.1626676,-0.05719339,-0.029172555,-0.036783747,0.06785336,-0.10852061,-0.09507108,-0.12939247,0.15765646,-0.018491546,-0.03654288,0.13560736,-0.028152307,-0.19891708,0.0622284,-0.07678553,-0.083050944,0.1614474,-0.0059819585,-0.02484616,0.06681202,-0.10070874,-0.009398331,0.03970546,-0.13154055,-0.060388315,-0.028041745,0.0034889495,-0.00759599,0.028819023,0.039316446,0.03847349,0.049111985,0.03966713,0.022991652,-0.007925657,0.009695974,-0.031788677,-0.024377558,-0.030140473,-0.015520227,-0.027176846,1.0
Packed.Generic.493-4e8be7a1f4457832a3f55a0abf511efdb3aaca216e4dcb2c67303668bd8873d8,-0.004828601,0.10988885,-0.03492885,-0.037334815,0.044119433,-0.05690453,-0.14804353,-0.077112556,-0.102423735,-0.1853548,-0.0018001677,-0.04814811,0.14304926,-0.2491843,-0.12562329,0.04799408,-0.010073096,0.03291305,-0.12256015,0.015915444,0.040311053,-0.08754503,-0.0147977155,-0.15157679,0.05482412,-0.0681004,0.10659858,-0.097479865,0.10219654,0.0011228006,0.12492004,-0.071059905,-0.0177601,-0.037420806,0.05515224,-0.09643079,-0.08072556,-0.1278768,0.17984901,-0.010819779,-0.018883482,0.13948147,-0.052583706,-0.19959088,0.08757484,-0.115959376,-0.096507825,0.18182962,-0.012009842,-0.059045427,0.06353321,-0.12931004,-0.0043824697,0.06174492,-0.16431576,-0.10447731,-0.011746144,0.0032937648,-0.003956984,0.042454503,0.021293268,0.058647107,0.06707007,0.07413332,0.038013987,-0.036052767,-0.00418043,-0.08826735,-0.0036233182,-0.08025939,0.0137558365,0.013380584,1.0
Packed.Generic.493-50a4036650352503d499492b7590167ae0d93c71270993201e73e95be4bddafe,-0.03527026,0.023559423,0.05688315,-0.07776225,0.05975375,-0.014941597,-0.007892665,-0.039443534,0.08644801,-0.051590897,-0.022622425,-0.039863646,0.10361916,-0.29699677,-0.14352325,0.024238644,-0.0138544645,0.04637724,-0.23762043,-0.0028888301,0.08489504,-0.14614871,-0.046111103,-0.31622577,0.07700011,-0.10225941,0.2675733,-0.0308712,-0.028194573,0.03890086,0.21735258,-0.028656952,-0.017451396,-0.027931675,0.07211927,-0.09176418,-0.07910377,-0.098151036,0.13721971,-0.0018854496,-0.016497476,0.064797245,0.00803336,-0.16046135,0.03644309,-0.037327904,-0.03131493,0.13199438,-0.01425145,0.029825088,0.03838462,-0.01616424,-0.0012456594,0.019571414,-0.035250783,-0.0315565,-0.022423346,0.00015244164,-0.02150034,-0.018114999,0.045679484,0.01985828,0.024346484,0.024261152,-0.012095319,-0.02765227,0.04181435,-0.05541544,0.054164212,-0.006414467,-0.035551295,-0.038514663,1.0
Packed.Generic.493-50c6676e0fbbf134c8a2babb04b456ef3bffeb52c937ccef306a27aa2c17fd32,0.0055283834,0.05506363,0.013610018,-0.0688402,0.04681224,0.0051206024,-0.06829313,-0.059300907,-0.013075455,-0.08933548,-0.0032312209,-0.032741778,0.105013065,-0.23311128,-0.12094308,0.014320737,0.0108775925,0.05409185,-0.20307507,0.012594821,0.048033148,-0.124405645,-0.015050198,-0.2386433,0.0511506,-0.078642495,0.16251145,-0.08112099,0.042549863,0.012455791,0.15466551,-0.065252274,-0.024072949,-0.031580135,0.068145946,-0.09479078,-0.06718334,-0.11652101,0.15584815,-0.007860712,-0.025636176,0.10293145,-0.009738557,-0.17737596,0.057409313,-0.07293939,-0.06704595,0.15812612,-0.009282162,0.0017048776,0.0646966,-0.064793795,0.0008485064,0.03590418,-0.09873865,-0.05780312,-0.02813359,0.00814249,-0.019411828,0.001916173,0.050021883,0.03535317,0.04678386,0.04409858,0.0133413235,-0.016917938,0.03662664,-0.054599404,-0.020691566,-0.040832147,-0.018661287,-0.050676666,1.0
Packed.Generic.493-50efa040a535a22a75b48df90882b2d59a4fb2677667f04ec80c2f6215f04f78,0.008352659,0.09012487,-0.009139573,-0.063411616,0.06759883,-0.023615045,-0.114979975,-0.096264854,-0.0392083,-0.13642243,-0.010808911,-0.03916961,0.14096333,-0.26784012,-0.14271559,0.03057674,0.0043608136,0.050671436,-0.18711375,0.009334086,0.050838057,-0.120210126,-0.022831041,-0.23540202,0.057713017,-0.06937934,0.14061244,-0.075025715,0.058981143,0.014992388,0.13930984,-0.050753105,-0.02330006,-0.027892591,0.06463729,-0.098399885,-0.0711096,-0.12393848,0.16056426,-0.019689607,-0.017720673,0.10678533,-0.025457667,-0.16116253,0.067631036,-0.098839685,-0.072628915,0.15275884,-0.0050047976,-0.009910844,0.057975966,-0.077709325,-0.01105792,0.043837544,-0.124524415,-0.093392074,-0.0023093214,0.004292373,0.0015101434,0.03318792,0.013197212,0.044386778,0.05006666,0.04967736,0.028844835,-0.024602814,0.024043199,-0.046089213,0.044814456,-0.052550495,0.0016079912,-0.021842584,1.0
Packed.Generic.493-52c2f7f94dae8f30e470e8948b5c821283768164e058aafb36afbe5d3bbd3444,-0.02895446,0.032232497,0.008899334,-0.04671403,0.06917704,-0.02151862,-0.031580683,-0.058863852,0.028253613,-0.08316453,-0.019251972,-0.04198451,0.109931044,-0.26936474,-0.14854617,0.025906887,-0.013129737,0.04220309,-0.21748991,-0.005176233,0.08410812,-0.12532635,-0.043365117,-0.2870467,0.06732615,-0.090723,0.22703029,-0.035196442,-0.0011651196,0.03709098,0.19362642,-0.03989929,-0.03792447,-0.029905984,0.079572335,-0.095278345,-0.08947228,-0.11124089,0.14190912,-0.0036785959,-0.017366484,0.09888159,-0.017930819,-0.17070971,0.057742115,-0.072199054,-0.05440901,0.15475,-0.010573398,0.010980372,0.043717623,-0.045774445,-0.001874494,0.03259946,-0.08313064,-0.06985442,-0.0077231177,0.0026837261,-0.012651214,0.0138224,0.017600613,0.028017683,0.03254745,0.037642,-0.0010843935,-0.030004164,0.014218529,-0.022905484,0.063638076,-0.008860822,-0.0185447,-0.021191167,1.0
Packed.Generic.493-52fcbef50ebd687d4b69ba7ee2274702041d66df099abeb38df99d2f3188f2da,-0.0033984687,0.120555066,-0.033917926,-0.065406024,0.07121357,-0.0268912,-0.1378971,-0.10580037,-0.08936589,-0.18975864,-0.014992372,-0.0386048,0.15326725,-0.28273845,-0.14168563,0.051517904,-0.013376039,0.030190421,-0.13231361,0.019723356,0.034682054,-0.095514394,-0.014586535,-0.15606889,0.04066103,-0.079990804,0.13272713,-0.11749439,0.10035644,0.0013085929,0.14809413,-0.07817288,-0.006346192,-0.040972423,0.056108378,-0.11227332,-0.073081955,-0.13231131,0.19109479,-0.0068714786,-0.022944013,0.114624046,-0.041700874,-0.17047586,0.07357807,-0.10529859,-0.08869272,0.16355959,-0.0008941983,-0.05977042,0.036466885,-0.10454701,-0.011906499,0.05157163,-0.1391453,-0.08461432,-0.013674246,-0.0037352974,0.0021644959,0.034877397,0.014787756,0.0528883,0.058584392,0.051809475,0.013950198,-0.060058735,-0.042102706,-0.098826036,0.0046630027,-0.07722958,0.0008219382,0.04307221,1.0
Packed.Generic.493-56a94308a99e2024aa0deee532b983c57352ecbf437bbc8c052c76a23b759a7d,-0.005838543,0.11682764,-0.03566261,-0.057605002,0.059128176,-0.040033527,-0.14485547,-0.08157404,-0.09355086,-0.19806162,-0.0080886865,-0.045579437,0.16539563,-0.2961143,-0.14931712,0.059695736,-0.019364895,0.026941821,-0.12477096,0.01168077,0.044992402,-0.07217983,-0.020588292,-0.15306613,0.045699976,-0.07962774,0.123468004,-0.10989035,0.09235449,0.006822498,0.14403181,-0.07641588,-0.016301677,-0.03803974,0.06135625,-0.10422684,-0.07256055,-0.13292785,0.18251134,-0.009946809,-0.030008513,0.12982173,-0.04029202,-0.17538258,0.065704934,-0.10589405,-0.094512574,0.17034589,-1.3240066e-05,-0.06279193,0.038997024,-0.11134862,-0.007107895,0.050649576,-0.15310407,-0.08129939,-0.018776715,0.0031317156,-0.0026885916,0.033993173,0.017229648,0.050403785,0.057753455,0.056478612,0.031148108,-0.03493302,-0.018766547,-0.06702458,-0.022676246,-0.06932237,0.018275624,0.024529595,1.0
Packed.Generic.493-58a9d4574ef2c47b2e59572b992363ec718785d09b4ba8ed315ee25170335392,-0.018523335,0.12044004,-0.016708905,-0.07584912,0.05834786,-0.013130725,-0.110387065,-0.06860323,-0.078138314,-0.19937071,-0.010416013,-0.03884058,0.16228639,-0.2959709,-0.15855844,0.056604177,-0.028983675,0.034770973,-0.15168765,0.02621867,0.048614558,-0.118370615,-0.024147073,-0.19190623,0.054144245,-0.094594605,0.15909722,-0.10084263,0.09083687,0.014102766,0.17219488,-0.074944586,0.004540827,-0.04027488,0.055878602,-0.110277504,-0.070640296,-0.12575936,0.19036055,-0.011347601,-0.01440073,0.08576389,-0.025274824,-0.12702735,0.049642466,-0.080394365,-0.058285017,0.12048524,-0.007336323,-0.069434,0.019716956,-0.09224282,-0.0039374935,0.0397926,-0.11399221,-0.06909108,-0.014624717,0.00025036512,0.0012787215,0.028354289,0.019348867,0.028756699,0.04759569,0.03713101,-0.002743369,-0.08142341,-0.06840428,-0.1259479,0.011476095,-0.07959335,0.0058830255,0.07191535,1.0
Packed.Generic.493-58f5f7ec26e7cd8d7d64ca044f180bd08cc2af7212003c1d1eefcaaa07d9b3f0,0.009413236,0.10542404,-0.03590614,-0.030075856,0.053639088,-0.036939725,-0.14729118,-0.101092234,-0.09670455,-0.17591354,-0.0014005156,-0.039198652,0.15550809,-0.25692827,-0.1336596,0.04300129,0.0005068885,0.04093939,-0.1493095,0.01165045,0.051600855,-0.09613214,-0.023891471,-0.17428018,0.044196542,-0.07471353,0.122059524,-0.110279314,0.0958384,0.0033057788,0.13467,-0.08131402,-0.024829533,-0.028392185,0.06612118,-0.10323197,-0.085665435,-0.14510529,0.18533522,-0.012761504,-0.028285204,0.1419306,-0.048705067,-0.18728873,0.06972362,-0.110300004,-0.09480056,0.171142,-0.010975638,-0.045289606,0.053877573,-0.103231564,-0.0052784104,0.061043013,-0.1414276,-0.09000441,-0.009725165,0.0050536348,0.009135302,0.044699844,0.020101756,0.053315073,0.06037953,0.06588729,0.039888818,-0.02995185,-0.0036004987,-0.049257003,-0.0124017205,-0.05906555,0.015056551,0.0009827123,1.0
Packed.Generic.493-5a63f57b7007a44e8ed2a31204cbf3aa86d42fb977ff1e7917b8ab69fca88f37,-0.020347314,0.05065653,-0.0031109797,-0.028409688,0.053559974,-0.016011808,-0.057959266,-0.070855446,-0.0054738913,-0.10284303,-0.014595307,-0.036126383,0.10362216,-0.23764288,-0.118242875,0.032250214,0.00045806434,0.04486948,-0.18803492,0.0061823153,0.06546577,-0.09585099,-0.033974756,-0.25434303,0.042181183,-0.094301656,0.19614941,-0.071322694,0.020233374,0.023279369,0.17827505,-0.05673207,-0.042740025,-0.036321517,0.07247124,-0.11054857,-0.09852383,-0.13976434,0.1612195,-0.01502218,-0.041683923,0.14517641,-0.020276409,-0.21224514,0.057321053,-0.07172704,-0.07392613,0.17252941,-0.0038586438,0.011853947,0.06788912,-0.05892321,-0.008745205,0.0405479,-0.096984,-0.044822957,-0.015894769,0.00022945087,-0.027950266,0.0039329836,0.050025813,0.039253436,0.040515736,0.032861054,0.0064127515,-0.00041067778,0.027561981,-0.007911689,-0.023086183,-0.0063995556,-0.028771518,-0.052494098,1.0
Packed.Generic.493-5c20cdb1f5190694d5a6b05a347ab5c0ffc0215be8b1962c06ea8aad603dd2a7,0.00048507022,0.07163303,-0.00957696,-0.054913647,0.059728414,-0.0024060563,-0.070525356,-0.06952396,-0.016392231,-0.1100648,-0.014770002,-0.0412895,0.118192375,-0.2410846,-0.13431652,0.020731194,0.008119699,0.037106954,-0.17540804,0.0056216326,0.050781097,-0.11823718,-0.02798303,-0.22899528,0.047123756,-0.076896295,0.1697382,-0.07467692,0.047509093,0.011866578,0.15624279,-0.051827423,-0.029748118,-0.02024145,0.059214205,-0.100217186,-0.08173554,-0.1123657,0.15217996,-0.0178572,-0.012435453,0.10457795,-0.030464828,-0.1602532,0.05486729,-0.086990565,-0.07153468,0.15083651,-0.0015647609,-0.020129053,0.045517053,-0.07525502,-0.0011505564,0.037158605,-0.110089004,-0.0701683,-0.011230279,-0.0009418102,-0.00018564984,0.013328393,0.026135169,0.037489925,0.048008993,0.042853214,0.015471524,-0.009824934,0.027373917,-0.039557237,0.0114291785,-0.02967067,0.0006505065,-0.018740028,1.0
Packed.Generic.493-5cf166a29fbb1d82f5d4d8e0196a87503c587147273d0e596f2dcf1fae81deb4,-0.010565316,0.05625278,0.015396318,-0.082830764,0.08766759,-0.014612076,-0.073084064,-0.09145881,0.028073808,-0.08362276,-0.021381631,-0.033357073,0.12217636,-0.2734606,-0.15140021,0.018386668,-0.0032295557,0.046936687,-0.18074797,0.00775003,0.070660256,-0.106681146,-0.03746745,-0.24607758,0.047726523,-0.091235295,0.19752902,-0.052691482,0.01910116,0.028996577,0.16540018,-0.045345414,-0.018800791,-0.026184438,0.07345489,-0.09392713,-0.073613465,-0.10853001,0.15051562,-0.0076025585,-0.023425147,0.09607763,-0.016401954,-0.16438453,0.048501007,-0.07447816,-0.058942515,0.1495894,-0.0076477737,0.0010314039,0.040429078,-0.034898557,0.0038482617,0.03403743,-0.07631239,-0.05950844,-0.011499844,0.009020135,-0.008458101,0.006957894,0.033453368,0.0330187,0.03089463,0.034173798,0.0018193895,-0.030362934,0.024121238,-0.046764866,0.04656547,-0.019567912,-0.010353657,-0.023002487,1.0
Packed.Generic.493-5dbaf2120433a98f462bfb6e8d7ddaa6519aebc39c7ab6eff2d73ac8954ca16c,0.0020093338,0.07097052,0.011790743,-0.07170107,0.061619982,0.014092149,-0.056633588,-0.07396042,-0.008396526,-0.11396112,-0.017089032,-0.037909362,0.13285956,-0.26655555,-0.1433291,0.029701166,0.002193014,0.049400225,-0.19687307,0.008435425,0.06349909,-0.13322262,-0.029214367,-0.2637107,0.045368835,-0.09545772,0.18420814,-0.066294625,0.04170311,0.015844531,0.16812432,-0.05286108,-0.019977942,-0.026937548,0.0635664,-0.09870106,-0.07094468,-0.119651265,0.16979375,-0.012740984,-0.020060359,0.0711866,-0.018272473,-0.13621973,0.04383694,-0.06572392,-0.04574973,0.12712887,-0.004020549,-0.013887961,0.030996758,-0.056930866,-0.0058681928,0.033271566,-0.07958761,-0.04499703,-0.013514744,-0.00034158785,-0.0018572529,0.0073182546,0.025538433,0.022533737,0.03544529,0.033153765,0.00064733124,-0.05587158,-0.025513878,-0.07801562,0.029358301,-0.041866776,-0.011135371,0.018350853,1.0
