,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,LABEL
Packed.Generic.493-3e213bfc794592fdec0850bc3773f66f3c1b4c9e3e57ea55ad216cb69db97e3f,0.45009357,-0.0031268431,0.4841661,0.48389772,-0.2175511,0.11653719,0.59086317,0.86310303,-0.7477205,0.15969874,0.35269037,0.19121176,1.0123256,0.8450962,-0.3531844,-1.3786306,-0.95969427,0.06765452,0.724157,-0.21038876,-0.52332336,-0.1503089,-0.24008492,0.41216627,1.0
Packed.Generic.493-3f59d43aa6e3be9218cc8ec36cee17ae71c3af2ad46cf5a5c067c092831e3df8,0.13416938,0.19177036,0.16434821,0.8943104,-0.4565902,-0.3416254,0.5741919,0.39611933,-1.109103,0.1389856,0.3284035,-0.19395699,0.92042774,0.48215914,-0.7487405,-1.025688,-0.57015616,-0.092187054,1.0301418,-0.5239303,-0.53537685,0.21732265,-0.27167168,0.429372,1.0
Packed.Generic.493-41b37b7121dfe643eea6d59493b5ec45f8f5f184e076fec80b2d7a7a6c63a6de,0.46548918,-0.19937348,0.20500715,0.09081981,-0.31295526,0.18956475,0.1157615,0.30433872,-0.43377966,0.13930266,0.025546083,0.73695767,-0.20019305,0.5412527,-1.1545786,-0.17879781,-1.0064896,-0.060126744,0.83892864,-0.54754955,-0.4638043,0.57811975,-0.21025072,0.5815436,1.0
Packed.Generic.493-44d5809faa9642f56561e0fa25cac90faa632b121722d72b0eb899ccdbb9c7ed,0.74397624,0.1008364,-0.7761277,0.83338714,-0.69160396,0.43654433,0.2506217,-0.0058391267,0.23321614,-0.651872,0.0040774858,-0.4215683,0.29933557,1.5782663,0.31417254,0.14941068,-0.14757547,-0.6804263,0.7514616,-0.10510349,-1.1438091,0.12847234,-0.54525965,0.19601741,1.0
Packed.Generic.493-48c51ac9737fcc7eea4f695af3f9718ab96e76bd726e2178086b8a2f8ae81c09,0.30961174,-0.011563156,0.258011,0.06134822,-0.23116705,0.32038265,0.15337132,-0.35086232,-0.4607455,-0.49934286,-0.054028686,0.8743738,0.1301241,0.5903386,-1.2076354,-0.06108416,0.034686115,-0.31737998,0.024398373,0.12030524,-0.7244772,0.45620942,-0.42983952,0.58446467,1.0
Packed.Generic.493-4a7fc3373c55e5487fe8c7233e10633f135d1e8990c0c15f8ed05c69e6d9bf77,-0.11752955,0.83774936,0.6035072,0.65939,-1.2176875,0.47783336,0.03508709,-0.7139749,-0.43701315,-0.24885681,0.10523057,0.6556211,0.30692235,-0.37679654,-0.22492848,-0.8890266,-0.6703896,0.3137025,1.3595939,-0.8102864,0.3443881,0.7073671,-0.46081707,0.6734429,1.0
Packed.Generic.493-4ab2f85a4d442e60daa6fbaabe206b741f8ff3a93f8eada59111a2edf5e3d5f9,0.17488787,-0.15021768,-0.0776835,0.0399148,-0.3617314,0.108918376,0.41896766,0.26820958,-0.079889335,-0.089719325,0.038065534,0.5791188,0.5186699,0.56503916,-1.2817869,-0.15916237,-0.122056685,0.042125486,0.3518605,-0.06442586,-0.44816282,0.61325264,-0.5118538,0.7175348,1.0
Packed.Generic.493-4af2e7f017430916d4d6c42dd654b501cfed70e57525af910fe3cee10730b5f2,0.08248581,0.3592317,-0.120360605,-0.10052872,-0.7425592,0.5301962,0.38453728,0.013820195,-0.64545393,-0.24184151,0.15157788,-0.048081115,0.19546588,1.1211928,-1.3860165,0.5964059,-0.1278865,0.050668407,0.5411105,-0.18497624,-0.45753092,0.7006556,-0.766914,0.16001952,1.0
Packed.Generic.493-4b8f103571a5899cf2ef2abd6d79ea926bc135317e0f8cfe14f7f307174b3b62,0.49882674,0.5621091,0.40906078,0.21536681,-0.95576686,0.57697004,0.6927902,-0.24288008,-0.19682522,-0.12548986,-0.051062476,0.74723285,0.40472725,0.5152806,-0.4406699,-0.20115966,-0.024531368,-0.042666767,0.33659276,-0.16305123,-0.19634515,1.0968593,-0.62079674,0.92588896,1.0
Packed.Generic.493-4cb343611f77bffdaaabaab048d5d246f1da6b6afbe28e1ecdab9fc3057a45b7,-0.0695415,0.02915826,-0.07142595,0.092747554,-0.70937085,0.4708209,-0.051985964,0.33178687,-0.25797477,-0.47043973,0.16427828,0.28524858,0.37695602,0.43898124,-1.2009796,-0.108683206,-0.05257781,0.29308316,0.62688005,0.1067813,-0.2838466,0.99261636,-0.70596,0.3426109,1.0
Packed.Generic.493-4d04132081a790ffb88530d4639550520698744c60741d23dc09629fb69a3aa2,0.6750238,-0.39199167,-0.058872864,-0.20860445,0.3292467,-0.14462464,0.29671764,-0.33737284,-0.29822236,-0.6122652,0.45750585,0.3042059,0.15293248,0.71867704,-0.9973644,-0.12575562,-0.5986297,0.5107429,0.52375484,-0.5347569,-0.81230825,0.2359618,-0.5266523,0.16420968,1.0
Packed.Generic.493-4d2d26d8a5b2756989f50a380b4923dd54f7c673974390f1688ec6c5c39f3e87,-0.1353666,0.11071931,0.07904652,0.4993362,-0.38370493,0.10628143,0.97182286,0.5254157,-0.599906,0.241121,1.0716878,0.3296187,0.9533542,0.22744748,-0.64917195,-1.0306243,-0.31016204,0.3051353,0.9019994,-0.76676583,-0.44102994,-0.20082304,-0.21591283,0.36001244,1.0
Packed.Generic.493-4d829cb20c404ab3e06b0350ede78b5c40b97327714a0ede9e26a71562a2d172,0.3251769,0.12540796,0.37345764,-0.5907198,-0.65335584,0.51050425,0.7878644,0.004138878,-0.057595372,-0.14783184,0.18285817,0.8307915,0.48005676,-0.004956881,-0.9086896,-0.35453954,-0.42315963,-0.33056077,0.23367807,-0.28345305,-0.22224076,1.1697909,-0.34730566,0.66759783,1.0
Packed.Generic.493-4ded30d440989fdd1452e91123ddee3dc87b8ccd7c184234c78ce0c3df418c3b,0.41721284,0.2400836,0.7567598,-0.5216259,-0.09067269,0.6711885,0.1457569,0.149836,-0.17894742,-0.25571314,-0.0020597125,0.5632666,0.45225596,-0.563687,-0.65896237,-0.39832303,-0.12575087,-0.6460504,0.75592417,-0.27079844,-0.47740188,0.68974876,-0.038669672,1.1381937,1.0
Packed.Generic.493-4e3fdc9895ab33fea4e0a848d886c638e8a9f4b65e745ff8b4049fe669873c38,0.6040851,0.47044805,0.0151964985,0.6990184,-0.49119404,-0.11486529,0.7126955,0.8734907,-0.7687663,0.09935114,-0.037282363,0.26263854,1.0535626,0.39838776,-0.72928464,-1.0565606,-0.35380018,0.04646766,1.1602663,-0.26931545,-0.38379192,-0.0017709256,-0.1872287,0.5409013,1.0
Packed.Generic.493-4e8be7a1f4457832a3f55a0abf511efdb3aaca216e4dcb2c67303668bd8873d8,0.4446444,-0.16793384,-0.18314765,-0.28471342,-0.26826164,0.23826632,0.044751015,-0.46858338,-0.3505023,-0.7980473,0.42791846,0.6653068,-0.3219678,0.947422,-0.61265355,-0.63977265,-1.0076147,0.27020922,0.5835136,-0.30015108,-0.8563351,0.29261017,-1.0140944,0.4557632,1.0
Packed.Generic.493-50a4036650352503d499492b7590167ae0d93c71270993201e73e95be4bddafe,-0.20084138,0.4110291,-0.11306662,-0.33761814,0.2066528,0.43121484,1.0511009,0.3086297,0.35367393,-0.4018273,0.4268042,0.9248632,-0.03961598,1.6187211,0.012086401,-0.6684482,0.41609606,-0.64398503,-0.7546865,-0.17606698,-0.48487726,-0.39214155,0.087274894,0.46502694,1.0
Packed.Generic.493-50c6676e0fbbf134c8a2babb04b456ef3bffeb52c937ccef306a27aa2c17fd32,0.094421886,0.35882372,-0.24234647,-0.70997137,0.06746573,0.04270834,0.20435414,0.5941024,-0.21876548,-0.4716248,-0.12262689,1.0815576,0.6106634,0.9026642,0.15345809,-0.16055728,0.9368503,-0.42628276,0.41288337,0.3517432,-0.9314134,-0.4270316,0.4127291,0.4452722,1.0
Packed.Generic.493-50efa040a535a22a75b48df90882b2d59a4fb2677667f04ec80c2f6215f04f78,0.90800005,-0.5470461,-0.23292825,0.18166849,0.06563638,0.23083308,-0.7805806,0.5406208,0.18389352,-0.75799626,-0.4932924,0.31736243,-0.6257344,1.3528192,-0.8290163,-0.43758354,0.6422287,0.06941082,0.6631085,-0.076876715,-0.46478218,0.25598136,-0.7166974,0.87011725,1.0
Packed.Generic.493-52c2f7f94dae8f30e470e8948b5c821283768164e058aafb36afbe5d3bbd3444,-0.25675762,0.7693599,-0.08959235,0.50429845,-0.39962673,-0.2004306,1.8672296,1.4850618,-0.23953447,-0.38341781,-0.5924831,1.0847081,-0.8009494,0.90676636,-0.30244717,-0.13748497,0.09810213,0.3587547,-0.3651341,-0.2987443,-0.73156655,0.019798525,-0.994718,-1.031339,1.0
Packed.Generic.493-52fcbef50ebd687d4b69ba7ee2274702041d66df099abeb38df99d2f3188f2da,0.4158066,-0.0074745347,-0.0050227214,0.042121504,-0.4064465,0.50395525,0.58075464,0.55227494,-0.30100358,-0.103249915,0.21477066,0.600271,0.27915576,0.43230888,-1.2860354,0.26041886,0.25784904,0.06980404,0.6380789,-0.022528073,-0.44503507,0.8763695,-0.43434793,0.00797178,1.0
Packed.Generic.493-56a94308a99e2024aa0deee532b983c57352ecbf437bbc8c052c76a23b759a7d,0.44783086,-0.15164298,0.26641598,0.3446504,-0.2996242,0.163366,-0.018949257,0.57651865,-0.35199857,-0.4262871,0.17184885,0.25563312,0.12201164,0.2634484,-1.3475488,-0.059559885,-0.5572415,0.41464183,0.66860604,-0.55330473,-0.63599426,0.7283827,-0.6829868,0.42077982,1.0
Packed.Generic.493-58a9d4574ef2c47b2e59572b992363ec718785d09b4ba8ed315ee25170335392,0.29686794,0.0015799124,-0.12868345,0.0279075,-0.36432323,0.3584424,0.1753615,0.49456373,-0.2810268,-0.36073098,0.04214892,0.65206355,0.33298433,0.6345301,-1.4172473,0.013577801,-0.20299463,-0.1540523,0.44394332,-0.23850125,-0.24238575,0.19404821,-0.42427322,0.2475463,1.0
Packed.Generic.493-58f5f7ec26e7cd8d7d64ca044f180bd08cc2af7212003c1d1eefcaaa07d9b3f0,0.019219862,0.71073127,0.17361188,-0.007393062,-0.8364081,0.14489986,0.5196549,0.15697518,0.174205,-1.7519104,0.07624136,0.57654935,-0.6387727,0.7173032,-0.38741705,-0.0113265,0.58129627,-0.31686124,-0.07370814,-0.022652775,-0.06815696,-0.5658302,-0.2727899,-1.0677102,1.0
Packed.Generic.493-5a63f57b7007a44e8ed2a31204cbf3aa86d42fb977ff1e7917b8ab69fca88f37,0.15811816,0.3681269,0.15407704,0.6504928,-0.64914286,-0.03924589,0.83533835,1.1763692,0.0433954,-0.71510595,0.4734637,0.72451943,1.0105263,0.13869973,-1.0527477,-0.5833417,-0.2873587,-0.042788915,0.88606143,-0.14936924,-0.59150285,-0.4645248,-0.34613204,0.7083016,1.0
Packed.Generic.493-5c20cdb1f5190694d5a6b05a347ab5c0ffc0215be8b1962c06ea8aad603dd2a7,0.0991734,-0.23726973,0.054883458,0.081119224,-0.48812553,0.5474298,-0.047744457,0.23642923,0.014466639,-1.0158087,0.31245634,0.10781518,0.34679314,0.2514195,-1.2574761,0.027208148,-0.521786,-0.1648978,0.7081459,-0.6890134,-0.26110274,0.5950461,-0.50790095,0.3910599,1.0
Packed.Generic.493-5cf166a29fbb1d82f5d4d8e0196a87503c587147273d0e596f2dcf1fae81deb4,0.46561876,-0.5274191,-1.280839,0.51542836,-0.97598076,0.25359574,0.9796778,0.86374426,0.77944154,-0.42663264,0.09241741,0.14347531,0.82685524,1.6064682,-0.047619753,0.32060087,0.038566306,-0.57224756,0.5798349,0.09983463,-1.1370772,0.551297,-0.075766884,-0.048318174,1.0
Packed.Generic.493-5dbaf2120433a98f462bfb6e8d7ddaa6519aebc39c7ab6eff2d73ac8954ca16c,0.39843428,-0.46686694,-0.33498737,0.0039962106,-0.75803334,-0.49834508,-0.31603295,0.63280946,0.49189788,-0.876717,-0.18521656,0.29779166,0.2844357,1.0928863,-0.38990337,-0.28905284,-0.086031996,-0.5541334,0.37083477,-0.3487091,-0.18986952,0.20702086,-0.8582841,0.5719128,1.0
Packed.Generic.493-5e7e1ca8f3abc55fa590dcecbda896a1e04c8f2fcc5a06fc685677f133f3678f,-0.8782242,0.47327355,-0.31828755,0.96517867,-1.2717854,-0.6354785,1.4336455,1.1339756,0.20729232,-0.8896399,-0.17822199,0.17636812,0.4035237,0.7709547,0.1123767,-0.23933738,0.7051317,-0.010374866,-0.58339983,-0.5841682,-0.72457844,-0.01677348,-0.86186624,0.0034509778,1.0
Packed.Generic.493-5efcc3c0c6e3a395f8e4366b279143a2e001fcdecf33a8de61139899633def33,0.19195813,-0.083565064,0.00080272066,0.07060708,-0.46667564,0.46423328,0.7251023,0.34090602,-0.50215364,-0.18163544,0.35311115,0.36929017,0.49644566,0.06464781,-1.2565295,-0.2962402,-0.009347049,0.2673622,0.64477915,-0.041839495,-0.2295676,0.6850698,-0.48604026,0.1561246,1.0
Packed.Generic.493-5f32c13db984afbe7d236d5d18384800d274ea3f349dbd3cf7754c2010997712,-0.31837416,0.22974235,0.15754345,0.6755517,-0.6905332,-0.017966503,0.7848276,0.80545276,-0.2022965,-1.0278906,-0.32778665,-0.45392537,0.7361074,0.15878184,-0.101748146,-0.18593338,0.46550983,0.52919894,-0.011192182,0.043596167,0.1411817,0.6383941,-0.16135791,-1.1963805,1.0
Packed.Generic.493-5f404690f38c5ed079692d8e01e0fdb262e2172639a1ef87afa219fd44b4b6ff,0.433621,-0.4601361,-0.10377002,0.9806464,-0.7725396,0.10037768,0.03068475,0.54707175,-0.12301403,-1.0422963,0.187325,0.5517573,0.27581117,0.45223337,-0.28399003,0.3097186,0.24700804,0.7314466,0.43985152,-0.46073937,-0.57630473,0.64098746,-0.18889406,-0.011887798,1.0
Packed.Generic.493-5f51de6d66ff50454f41d0b1037245bb781f21269da1f1e493ce301a9a796842,0.040135812,-0.29589656,0.21834506,0.7533784,-0.6333903,-0.26084596,0.66362584,0.80667454,-0.084784314,-0.20102008,-0.39263517,0.31885898,1.4860106,0.10499849,-0.84611404,-1.3108164,-0.7357092,0.09837636,0.41316825,-0.18533029,0.40522248,0.16989294,0.041417956,0.25934738,1.0
Packed.Generic.493-5f697850babc61db3554d9150c14cf183da6d3215445a9974bda0b3fd1377059,0.04991995,-0.5200056,-0.20686856,0.7366184,-0.044199493,-0.023168456,0.57823753,0.5025436,-0.2578592,-0.7350575,0.021853292,-0.033412375,0.5686298,0.32751706,-0.91463125,-0.17091298,-0.6906027,0.38611585,0.2637095,-0.363692,-0.63288087,0.92660373,-0.33470902,0.24866083,1.0
Packed.Generic.493-5f7bfa1eeb0ebb08e89ff481ca5cf9307439fb9666593d565d6b104fe021d956,0.29389644,-0.34732124,-0.3430386,0.05345006,-0.53136075,0.11651877,0.7147544,0.4420777,-0.5736391,-0.40689498,0.00900848,0.17909102,0.62401575,0.25885728,-1.1099954,-0.06343095,-0.5172506,0.38523272,0.4704614,-0.93977326,-0.5115303,0.7630378,-0.82269967,0.37758014,1.0
Packed.Generic.493-62c4b3af788dc2d6ab32850a170767a1664f4fca1f1a6180c927068d8811e8c8,-0.26292083,-0.9291722,0.21542624,0.8238333,-0.38571104,0.39191252,0.19919911,0.7834078,0.12168241,-0.8901985,-0.14931856,-0.74512994,0.13103089,-0.28968653,-0.6938371,-0.22487745,1.1769232,0.8742532,0.30896068,-0.40889195,-0.4159609,0.5317164,-0.73144484,-0.04604993,1.0
Packed.Generic.493-62d58957b8a7b585303d69b4169b7131bf8356d82ac09a0509d4c330b1d85c47,0.3951687,0.35675907,0.13164519,0.18960945,-0.24888138,0.8989452,0.37353382,0.1639051,-0.5223207,-0.09164946,-0.17684157,0.29170126,0.50341386,0.091072395,-1.4134684,0.11763008,0.2439844,0.120773405,0.7887297,-0.25382558,-0.29294243,0.9154584,-0.35743734,0.1588571,1.0
Packed.Generic.493-63cf1c73ae1154149a10033329b0363e6a1186b1e3b4daaf77455ab7b0126c5b,0.4423888,-0.73017466,-0.30130413,0.16821374,-0.9037581,0.10179473,-0.1891916,0.38323307,0.18887985,-0.9667221,-0.48852026,-0.362839,0.40988725,0.19564472,-0.8440284,0.18634166,0.03579578,-0.14507653,0.9174789,-0.76395625,-0.11401163,0.9450217,-0.5835153,0.6829259,1.0
Packed.Generic.493-63f287ace70e6906433bd7b6ca16ff37d8045f63593841c61d33ae6adc6cdb8b,-0.98235464,-0.91007435,-0.41258067,0.55642635,-0.15153916,0.91851693,0.20431319,0.41329765,-0.040445477,-1.5077597,0.21394925,-0.44825962,0.025970878,0.22376038,-0.75553757,-0.2754237,1.5642003,0.052480556,0.20237008,-0.35955882,-0.40665647,0.58256036,-1.1254346,-1.307116,1.0
Packed.Generic.493-64ab2ab1d600ed9de01935b3a91e6d8c9609768c98c85a8a6e28dc5e8168d956,0.002219765,-0.4135191,0.3356236,0.26783702,-0.9187798,0.4263821,0.7979434,0.33410665,-0.7386026,-0.16443242,0.2133572,0.18259454,0.10873882,0.18844542,-1.0876989,0.065070644,-0.40540165,-0.08177357,0.6947197,0.10236169,-0.42947435,0.7200465,-0.86503243,-0.54798037,1.0
Packed.Generic.493-65fa5a47503e317a9449dd2ed71e1f2a8f2d29a8c54e1ebd6a120e5acfd8874e,0.3292165,0.010813566,0.22403362,0.32801726,-0.7412421,0.4142924,0.24693659,0.17565663,-0.003111521,-0.31516996,0.16787438,0.35104537,0.24507046,0.28686097,-1.244404,0.077017,-0.06240936,0.12825549,0.7902064,-0.13949607,-0.19733669,0.6378428,-0.50789595,0.72862005,1.0
Packed.Generic.493-6aa15158821ba298941a916043008720e70b1caa796fcbcd091ab476481be71d,0.0100985365,0.19153492,0.34352192,0.6585387,-0.7313056,0.22332197,0.6435054,0.42846438,-0.32034966,-0.18672551,-0.12909614,-0.27867517,1.522846,-0.06454122,-0.5091502,-1.0688654,-0.72333854,0.29030156,0.67760783,-0.24835667,-0.39998654,0.26545212,-0.29998386,0.32349423,1.0
Packed.Generic.493-6b93b3fd21b1e4357503cec2271d658534840e056005682ffd1229895a5d12ff,0.35656983,-0.1638426,0.18479884,-0.082815416,-0.784942,0.29594618,0.49223587,0.50451833,-0.44505307,-0.055515703,-0.10607379,0.49559295,0.4692613,0.17477642,-1.1856732,-0.07966084,0.029092204,0.13590668,0.7124516,-0.23561825,-0.20575455,0.934899,-0.93802595,-0.022999793,1.0
Packed.Generic.493-6d02a459e5d3d27b1fb4a9c67e0c4649f32b49ac1b3244580d2d701622a893c6,-0.7802901,0.7287036,0.8735611,0.47660738,-1.4248515,0.9047043,-0.20111604,-0.1278372,-0.21012582,-0.24969968,0.13106963,-0.25621557,0.3796107,-0.27446604,-0.26258823,-0.6827994,-0.31949908,0.5349194,1.551981,-0.65396893,0.80221325,0.17347929,-0.55624145,0.50813735,1.0
Packed.Generic.493-6f6eec292b63ae8a41515c67959dc12388c3e2b65bb678438fd7c856e50fede0,-0.02923499,-0.07213521,0.109139524,0.36619982,-0.45591414,0.8700923,0.025546046,0.031657036,-0.36754552,-0.10650167,-0.06615556,0.34424096,0.019313807,-0.015318813,-0.9887959,-0.18054286,-0.058312684,0.36397028,0.42163634,-0.1643797,-0.51758236,0.80315787,-0.62167,0.018614557,1.0
Packed.Generic.493-73cdaf9d721e438398a5f3daa944fae7bf7415b16516e13e87eb78bc087e5c4e,0.15703447,-0.109838314,0.4088028,-0.25011322,-1.0498167,0.39126977,0.23815465,0.08187055,-0.25319412,-0.79057634,-0.074599385,0.45194563,0.11504262,0.11650678,-1.214167,-0.23068064,-0.41385338,-0.4415346,0.29333153,-0.3274247,-0.070945255,0.54498875,-0.21418534,0.73442906,1.0
Packed.Generic.493-73e941870b2047b13950b3cd20cbd6b4bb0ef9aeff648635b89ed31b2267e628,-0.33368355,0.63162184,-0.33160794,0.49182564,-0.50530905,0.6018395,1.078607,0.37958536,-0.5722217,-1.2830647,-0.67970306,0.40660498,1.3100178,-0.2546727,-0.61315936,-0.74814063,-0.060422093,0.12008735,0.9833841,0.13395768,0.60927945,-0.51972306,0.052462246,0.79173326,1.0
Packed.Generic.493-77a211120819b04e082589bb1b0d20f969bfa9bbb5b9d1d6c82808bc8b69f40d,-1.0301055,1.1965925,0.10264572,0.30121854,-1.4926693,-0.5927951,1.9156502,0.769588,-0.26893172,-0.57640916,-1.0521785,0.63136464,-0.43870756,0.6343613,-0.50106853,0.009475663,0.21405654,-0.08900766,0.1681036,-0.14938302,0.08508352,-0.5630721,-0.35599938,-0.44584027,1.0
Packed.Generic.493-77cca64dc472e64e9eee5cbf83d8c39dc1e364595a33797e71e0baeb48e02d3f,0.39812377,-0.005654658,0.29640907,-0.003209997,-0.30228716,0.37944406,0.5724713,0.83758193,-0.48573753,-0.42035002,0.040196147,0.56969666,0.41407624,0.16990747,-0.9748421,0.0048714792,-0.33133164,0.31325328,0.7469793,-0.49906892,-0.13037224,0.641567,-0.75544876,0.3653009,1.0
Packed.Generic.493-77f1fd82f978b6eb165edff0fc7b78231c6b95d3beebc40c1f59c3a43f914eca,-0.5264811,0.7611581,0.60725385,0.31197095,-1.3510262,-0.01537867,1.3996378,-0.35606778,-0.32573998,-0.6799317,-0.63020945,0.65807956,0.08637528,0.2396151,-0.3577655,0.07564622,-0.084687114,-0.015056967,0.4419024,-0.06478676,0.21461526,-0.9480014,-0.28928176,0.1375579,1.0
Packed.Generic.493-79b0f725f00939beac33293ada4b02f1269e3ff271bcbcea996045ee93f0c523,-0.50571907,0.78930545,1.0279138,0.33310705,-1.5412837,0.44726434,-0.05828578,-0.13241577,-0.18583202,-0.22706197,-0.080439866,0.485957,0.11842982,-0.4341346,-0.5450501,-0.6277327,-0.38033584,0.29017904,1.0060054,-0.49377227,0.55894876,-0.031571593,-0.5239123,0.38334057,1.0
Packed.Generic.493-7b31010e1d33cec7059470b4721d1bbbf6ce8a73dd01bb723f9180e826b73873,-0.43736723,0.6980051,0.96343887,0.055800788,-0.8964657,-0.17099795,2.0377007,0.072028644,0.6376239,-0.81213033,0.63047093,0.84045315,0.4618145,-0.03737637,-0.7219955,-0.36581165,0.19727041,-0.56624883,0.26327682,0.37118512,0.8668,0.3725313,0.5639943,-0.47055167,1.0
Packed.Generic.493-7c11b4bf266ab735d62ec3f1c78cfeed4991051d3edbafdfdad6a1bc3d587a03,-1.1130258,-0.3380366,-0.6383918,0.78400964,-0.32659727,1.1380177,0.24331021,0.059794962,0.14832133,-0.81824714,0.22188313,0.116038576,-0.09458586,-0.31434768,-0.9518471,-0.38061753,0.8561732,0.3663508,0.48573002,-0.7454504,-0.46525213,0.28492898,-0.86604077,-1.6071516,1.0
Packed.Generic.493-7ccf195df618283a899565643fc3a08ffe13442f0398ad4f6e6b515c1bb6ce1d,-0.45519468,0.7078134,-0.5411733,0.15411344,-0.6536688,0.14342037,0.40030813,0.39534703,-0.43764174,-0.6169867,0.1501132,0.28815234,1.2141289,-0.058960248,-1.0160079,-1.4010187,-0.4577652,0.037754864,0.89519876,0.08601636,-0.714691,-0.5414185,0.36966106,0.32435444,1.0
Packed.Generic.493-7dd2b329c68904eab12a25be16e0cf679ef9c6a3dbf1730a6e92bed72382af92,-0.10692947,0.21278666,0.27280208,-0.027367227,-0.70812327,0.18136413,0.60466284,0.021362012,-0.43560106,-0.4788011,0.19423261,0.46930492,0.07151234,0.013975698,-1.5010756,0.17525928,-0.32495585,-0.19292757,0.4872374,-0.056048192,-0.6099426,1.054295,-0.5229662,0.078351706,1.0
Packed.Generic.493-7df2e9d0948595f79fe182f5862b9331cb407a461f7ec7991d903947adb98abb,0.2417317,-0.18360724,-0.50453997,-0.071773544,-0.49071088,0.41706052,0.2767052,0.24330002,0.39210966,-0.24998151,0.06777266,-0.010366872,0.3347373,-0.051618643,-1.3970404,-0.28863502,-0.1584757,-0.0005012242,0.78380996,-0.40282136,0.053391952,0.24202949,-0.34656626,0.080493115,1.0
Packed.Generic.493-7e9b5663abacc7c59f2cfc4230ae0f19b36aca106d2e0acd60fa0f5c8076f985,-0.69182104,1.3216721,-0.3299255,0.69546616,-1.0851551,0.52684987,1.3821623,-0.5254458,0.8113212,-0.6790385,-0.449061,0.63062805,0.29191098,0.16908781,-0.7686603,0.047955263,-0.17957298,0.27137905,0.8621223,0.4636675,0.18838182,0.57811844,0.7699481,0.4155251,1.0
Packed.Generic.493-7ef9d9a8240d74a37818cfa08d6d1a8b974b0b4135a2e2f44f731ddbfc2bef2f,-0.19730873,0.053711914,-0.00018029014,-0.09875565,-0.77701634,0.0004331703,0.67982376,0.25735465,-0.2709997,-0.5078905,0.71862835,-0.054410204,0.6225964,0.5261893,-1.1177467,0.27839315,-0.65640384,0.09673967,0.73844093,-0.35233968,-0.5945523,0.44922778,-0.31278616,0.19521566,1.0
Packed.Generic.493-7fc989e415ae21e1a85307afbd7ac80d195ff3ea802a56f4aa13d924720c4e01,-0.11563496,0.55228406,1.0647271,-0.09178966,-0.5550182,0.51298064,0.4780135,0.25283274,-0.31688923,-0.63822424,0.18704666,0.24150884,0.66685486,-0.3095175,-0.6416223,-0.6446548,-0.5397176,-0.21917285,0.49547413,-0.041697707,-0.45545107,0.9891382,0.037234996,1.1329997,1.0
Packed.Generic.493-7fd8cd9a4f8933c2ef2a24b53f2226587364bafce1c6d491c3897266f0a84fb7,-0.002833089,0.24600443,-0.100203685,0.061340023,-0.71947813,0.30285692,0.81003577,0.06469236,-0.17027609,-0.6265693,0.002701196,-0.05301994,0.56316423,0.47102085,-1.2565801,0.08030293,-0.50035065,0.23375364,0.63753814,-0.03724832,0.026627906,0.3080194,-0.712103,0.4193621,1.0
Packed.Generic.493-82f01ed429f39c77d7e5a9f9e55c85c690c32e6ca2cc40b207c61e15d12ca55d,0.23490295,0.15821782,-0.004446671,0.28922114,-0.5932696,0.19524252,0.4668524,0.44762152,0.053598404,-0.033311356,-0.16973089,0.30533075,0.7375582,0.13294175,-1.0838497,0.09524253,0.101885684,0.26052606,0.72343266,-0.41273895,-0.3825484,0.78641313,-0.7658038,0.60344875,1.0
Packed.Generic.493-85bb1996ee3a4e1d9f8597bf78b4dcddd30336c999765daea2f51ad3a667343f,-0.84234816,1.3898046,0.5213547,0.3347587,-1.0838679,0.12923734,-0.015301826,-0.12495888,0.0813653,-0.3197723,0.13672113,0.69091046,0.2526656,-0.10817143,-0.85696334,-0.8829469,-0.6066374,-0.40967894,1.1911882,-0.1672093,0.34460467,0.12958212,-0.3519738,0.9571072,1.0
Packed.Generic.493-86ba81d92290dab5123f04c55eeb43b5fb8ce7b8aad2c0e9b0cb36d42a791cf8,0.09548996,0.44438842,0.12948595,0.26991618,-0.87351197,0.067641854,0.44187963,0.43151805,-0.27026108,-0.40036777,0.025671734,0.8724501,0.32738453,0.15119234,-1.1459435,-0.033672642,-0.082339846,-0.09588242,0.7143464,0.13617279,0.056158975,0.8852609,-0.731963,0.3898831,1.0
Packed.Generic.493-88eb366002e9ca303488a42903eb58c6dc47ec1f27c77a63a429e8dc0ea99c18,-1.0646709,1.9023908,-0.4338213,-0.27329582,-0.7182671,-1.0132564,0.12956046,0.10060149,-0.039417714,-0.9682112,0.03344385,0.22063422,-0.1973948,0.350753,-0.34008282,-1.1741247,-0.03319953,-0.7558973,0.6037022,-0.07186905,-0.14175192,0.41566932,0.22609267,-0.111106895,1.0
Packed.Generic.493-8a4d99decbbd619f89c4a0bc673c32d6824093d7e02deed9dd64b2cbd69eee7d,0.10123296,-0.13864225,0.13955952,0.035894208,-0.17197466,0.03545063,0.42043558,0.24069662,-0.7508535,-0.42212504,0.1745534,0.34304637,0.36176893,0.44090953,-1.2160867,0.09854017,-0.27672642,-0.0051349,0.51710624,-0.22737561,-0.13285652,0.76471394,-0.26344392,-0.095874555,1.0
