,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,LABEL
Packed.Generic.493-0fa6afcf6e176443f40a957d536390b16863490e7ebbd67d56ad9a64ab089fe5,0.54360706,0.25389916,0.21607289,0.3231801,-0.31972918,-0.27398434,0.21324109,0.06616173,-0.36226925,-0.35468698,0.108475946,0.6018026,0.32045016,0.052240286,-0.25630656,0.24329224,-0.27642336,0.248851,0.21809496,-0.5778149,-0.2554187,-0.03471016,-0.436178,0.68042165,-0.019627856,0.40172246,0.9663117,0.32077467,-0.44674805,0.5542727,-0.3244898,0.093931474,-0.59992504,0.033378996,-0.2992074,0.20440754,1.0
Packed.Generic.493-10b3ba47ca026bf5e8bad5df0f4f777ff134dec6227852540def207525d36eb3,0.4684479,0.29426962,0.27950725,0.47256863,-0.3176189,0.029914748,0.08352729,1.0397518,-0.22907427,0.43931282,0.08653667,0.9258089,-0.33362404,0.03504643,0.30340067,0.046629954,0.123731785,0.053656667,-0.33988234,-0.18165646,0.95306027,0.4745062,-0.35016865,-0.2593479,-0.19056948,-0.6886017,0.22389163,0.10308344,-0.33711696,-0.52741545,0.4060134,0.19934665,-0.1932258,-0.18610631,0.10823822,-0.019584063,1.0
Packed.Generic.493-11d6325f04688567de142e43f8ddb73ec622bfb61a00e9c958876790ffa1c061,0.73313373,0.61545014,-0.38302627,0.024452189,-0.74026316,0.59429973,-0.15169054,0.48205012,0.16951455,0.24812713,0.16598453,0.3338428,-0.111504436,0.27661002,0.49668333,-0.1943926,0.33436272,-0.17951642,0.3083913,-0.25435087,-0.4706691,-0.015347824,-0.401355,0.15758672,-0.27895975,-0.20319062,-0.3095282,-0.3389628,0.049953666,-0.15643036,-0.075510174,-0.7442704,0.51274014,0.21928924,0.14298229,-1.154686,1.0
Packed.Generic.493-12bb1c91686d3809451aa259ffbe2e6d02542e429dd4fa743b5f35ae3c0ae246,0.45193613,-0.0071174204,-0.006871778,0.72857213,-0.42717588,-0.3308654,0.35026076,0.25376424,0.04352264,0.029600032,0.21473327,0.7614324,-0.17902887,0.48864758,0.34180322,0.27195397,-0.40929446,-0.23199187,0.51606506,0.2126537,0.42970037,0.25790143,-0.28255254,0.38967466,-0.37259904,-0.13385935,0.9944955,0.37521523,-0.766654,0.73345643,0.31068447,0.4571819,-0.38656527,-0.11894646,-0.27336425,0.11169,1.0
Packed.Generic.493-13f4978d7d789b0a5ffc8bde52a6ba66762782610904fb1abfde1048c5998568,0.5241534,0.44027942,-0.35687178,0.15440248,-0.64777815,0.21915877,-0.25059906,0.52472955,-0.22947879,0.029078374,0.10148238,0.5334143,-0.19936101,0.15213446,0.37285545,-0.12991464,-0.39286542,0.38326293,0.23792742,0.0046708034,-0.72081244,-0.16997924,-0.27181607,0.3798151,0.114090815,-0.08552441,-0.16283415,-0.2278781,-0.09492827,-0.2781013,-0.2117138,-1.2772634,0.4483785,0.2510848,-0.08779001,-0.32309672,1.0
Packed.Generic.493-15e0a189813b2b0ab552872bcb9ca44e901012a6b157b7a22313ba1fda303eac,0.39266947,0.66615,-0.24923271,-0.24045959,-0.6591291,0.15655597,0.001327595,0.6751385,-0.0020476545,0.0487422,0.45801318,0.35622627,-0.1399138,0.43055412,0.31131813,-0.25221133,-0.072471075,-0.45041758,0.06001767,-0.02343999,-0.4155006,-0.17846225,-0.17463395,-0.302656,-0.21298487,-0.12860557,0.14503616,-0.7067454,-0.23252326,-0.6415504,0.005237067,-1.1065893,0.644947,-0.11211062,-0.17188345,-0.7864318,1.0
Packed.Generic.493-16a0788252dafa6c3561ded3454c800077f2985b642d9916a3af098863661bab,0.46195838,0.68598115,-0.3670459,-0.24644527,-0.5259539,0.100450374,-0.22456798,0.5798752,-0.22757483,-0.3244803,0.42273998,0.21628103,0.11703948,0.5319974,0.15508923,0.06278246,0.078969754,-0.02962664,0.024672598,-0.3065506,-0.87850803,-0.28850856,-0.5784703,-0.001620902,-0.22683018,-0.057390913,0.0044495063,-0.6937592,-0.025088554,-0.44708854,-0.10685992,-0.8301299,0.19832835,-0.2143587,0.048508145,-0.8848227,1.0
Packed.Generic.493-1a37dad82dc27b218cc9c968833c97c7aa35e32f9899ca97af43d6145c562aee,-0.119784854,-0.7066447,-0.46590167,-0.12886955,-0.7631064,0.14968166,0.44576982,0.34394082,-0.37880552,-0.13928342,-0.3500943,-0.37419513,0.46320862,-0.2709865,0.3185719,0.04462486,0.20806137,-0.149515,0.42184654,0.07584864,-0.4252115,0.17017609,0.2715234,0.3728627,0.10646738,-0.037875038,0.2842567,-0.4153805,-0.46931142,0.08546018,-0.51928115,-0.8981558,0.27873835,0.33541936,0.58073986,0.16144717,1.0
Packed.Generic.493-1aa416b31cb6792df6f7db5ca9b853b45de66d09ed83ae4d343881f5c6890bcb,0.6127462,0.017192725,0.11081614,0.37301826,-0.8109319,0.11259453,0.4730537,0.5999871,-0.32678592,0.23463902,-0.25619113,0.24493101,-0.021810403,-0.17266582,0.67145574,0.11292883,-0.1477709,-0.080008246,0.22268091,-0.3172824,-0.2478391,0.17888987,-0.36240926,-0.048743814,0.40858367,-0.46797073,-0.007227705,-0.3598854,0.57860297,-0.14142781,-0.14948572,-1.1825755,0.840182,0.42142197,-0.06888885,-0.5693705,1.0
Packed.Generic.493-1ad5c3c86df4d6804b9c7e6ee262cc02baa373d257764029270295b8410b5e91,0.98552954,0.54427487,-0.7082071,0.10903055,-0.85809165,0.31978318,-0.08139191,0.5309367,-0.0047429707,0.34009504,0.1332043,0.55722845,-0.04270842,0.15767568,0.39035937,0.01758631,0.27673173,0.19430631,-0.047826808,-0.43082905,-0.19144702,0.1339372,-0.26643398,0.07743896,-0.24211523,-0.10415626,-0.05248452,-0.26497316,0.2894783,-0.59912777,0.17891866,-1.0564935,0.4659978,-0.0049634827,0.105092525,-1.1179988,1.0
Packed.Generic.493-1bf68b0a294060978644182aa7bbf0400e08c6a1656584f48905c390afac4b08,-0.12310428,-0.40855443,-0.5967708,-0.36138123,-0.45804444,0.47551882,0.34522608,0.43008766,-0.28043488,-0.0618614,0.07477848,-0.08731981,0.6912308,0.4461221,0.36381787,-0.22209781,0.35965133,-0.050507713,0.017098598,0.16423786,-0.29505873,0.10250882,0.37563527,0.5676511,0.09830105,-0.27251,0.9274724,0.14142467,0.0031491604,0.0063180053,-0.35459363,-1.2566963,0.22626735,0.14349079,0.561862,0.22059955,1.0
Packed.Generic.493-1f662559df431d4e9580aa6d545d0fa972cc689e6649c9051472373a6203e777,0.18856496,-0.34619325,-0.4140638,0.13862348,-0.5646633,0.29410994,-0.30590108,-0.6234978,-0.05983807,0.014479165,0.06864453,0.69686645,-0.5641142,0.7265988,0.7444493,0.3955699,0.2862429,0.0192515,0.7116521,-0.18251792,0.3285104,0.6251487,0.31691346,0.54918385,-0.24817291,0.7389556,0.34121254,0.14623591,0.07999042,-0.53490716,0.5276572,0.3359753,-0.27183637,0.6100243,0.19285811,1.101074,1.0
Packed.Generic.493-21a4e253f06d9145bffd4f000163aba1917e7e67743056a84abe3c63de7fe601,0.20386834,-0.039022673,0.076645754,-0.35312837,0.68861127,0.42239136,0.8173892,0.26941857,0.3247351,0.18028899,-0.062380902,0.75363934,-0.47175547,1.1654435,0.8461634,0.17113188,-0.21019876,0.08259096,-0.7008713,0.42105603,-0.052873787,0.4965869,0.0035388065,0.098727986,0.32029042,0.19732784,-0.11484301,-0.6843267,0.02239119,-0.0726387,0.4801017,0.64590144,0.275748,-0.02436215,1.0056753,0.68027824,1.0
Packed.Generic.493-21a723f28089a36de5f627b62e0cbfc072f6679daf07011b72ec921e4f7ac08a,0.15134265,-0.52773386,0.26937002,-0.68428946,0.32429206,0.67850965,0.5246223,0.15141243,0.17800233,-0.49256676,-0.34671706,0.8641813,-0.19318089,0.96072245,0.7024963,-0.0036651986,0.1753671,0.0060160914,-0.4948656,0.48375845,-0.29446024,0.62046754,0.012813592,-0.17634776,-0.35275924,0.024094926,-0.1592517,-0.5772464,0.03704417,0.08354325,-0.16539983,0.7839307,0.1565345,0.36874053,0.5742812,0.6737031,1.0
Packed.Generic.493-23ea5b078bec4748c4bea71597b6c0956d2106e94b610e74cacad0eeb7751c46,0.77009624,0.8587933,-0.22073215,-0.103199124,-0.69702,0.761005,-0.08712659,0.15102059,0.1593385,0.18830511,-0.14957249,0.31449935,0.0016970875,0.36935216,0.3422519,-0.3159453,0.27537462,0.11488556,0.17958967,-0.6512574,-0.34482956,-0.27559742,-0.21680951,0.079324275,-0.16329272,-0.14053251,-0.03628856,-0.12584287,0.33172143,-0.4500196,0.14080334,-1.010203,-0.043079086,0.21424852,0.36268705,-0.7493622,1.0
Packed.Generic.493-26ceb1b13fa98f181e12d6cc12ba0d3560fbc6f5e54f9ad1ed60cd9bea0e8337,-0.006269659,-0.6994272,-0.4519167,-0.33422035,-0.85059685,0.43923238,0.1983677,0.017073153,-0.405648,-0.11497375,0.0062131644,-0.38816348,0.8681921,0.43890476,0.36679065,-0.2603086,0.28169703,0.5697762,-0.14511546,0.23935142,0.017092437,0.09687189,0.019956348,0.24651113,0.07881987,-0.34456617,0.7669706,-0.123831786,0.1662452,0.08412884,-0.30623004,-1.2028252,-0.10789639,0.25177348,0.61078143,0.3598933,1.0
Packed.Generic.493-28ce4ae54fb9d01279140815b60b4dba5035f26e7ca4cb65fe3feb2f550931f7,0.5748905,0.39293197,0.39632314,0.34291235,-0.41251507,0.0876659,-0.38641006,0.97942996,-0.5665988,0.42166987,0.31817305,0.5022792,0.10138638,0.2939508,-0.25396985,-0.23089235,0.06571539,-0.15905365,-0.16885103,-0.14928743,0.92539984,0.080230564,-0.47480667,0.096697524,-0.45351365,-0.5125808,0.5760539,0.04079596,-0.5573752,-0.30125043,0.29474077,0.47484294,0.07564596,-0.024441415,0.12182561,-0.33435524,1.0
Packed.Generic.493-29cc45457ac3cf4f1b7861b4b668e9371eb824aaaa25469ea7113714cabfde51,0.34588644,0.6700365,-0.36722863,-0.060962137,-0.8742531,0.065351956,0.06337079,0.4096393,-0.35375878,-0.054205976,0.3135922,0.2418858,0.083735466,0.45314687,0.46791658,-0.3638217,0.05065015,-0.14682357,-0.10482957,-0.13391837,-0.63433564,0.054554608,-0.19864695,-0.21083297,-0.13161847,-0.36160558,0.30238426,-0.8025586,-0.037970535,-0.3187072,-0.17525393,-0.9707872,0.50288564,-0.1273984,-0.24630493,-0.8648826,1.0
Packed.Generic.493-2a98754d5933c1197f656c9bf35c3bb92662ce486cf34746142f3a2a7cfdb131,0.20533875,-0.6201733,-0.5204688,-0.020209543,-0.55833215,0.19698824,0.10411613,0.34269813,-0.52781063,-0.30175558,-0.1660734,-0.138373,0.42209274,-0.42829514,0.051563643,0.0075240545,0.070393935,-0.23452155,0.07874597,0.4221845,0.114933364,-0.025720343,0.26234418,0.45395502,-0.24297799,-0.1692857,0.54516673,0.06509414,-0.14445025,-0.0062096175,-0.031079916,-1.214747,0.46709028,0.6372197,0.58128893,0.039075155,1.0
Packed.Generic.493-2adc32b7efb44d025f75066bdd30acf54691475ee5659106acda0d79c142df39,-0.24426241,0.23313889,-0.086834624,0.506848,0.07407124,0.13924013,-0.122578286,0.24343438,-0.028653929,-0.0056359996,-0.012547335,-0.1820057,-0.18832892,0.050929915,-0.08614537,-0.48115036,0.05456041,0.09062493,-0.02735828,0.04359345,0.2564644,0.23886459,-0.9805892,0.5067862,0.08467492,0.3642534,0.0020252364,-0.09995419,-0.15298104,-0.2793675,-0.35192123,-0.36386165,-0.22102134,-0.3168584,0.736982,0.17054346,1.0
Packed.Generic.493-2afeafb43fb95e7293963ac8014f464b00cd5ab0cc8be19b2f3bdd7408e9202b,0.88244617,0.34099662,-0.02488782,0.04357074,-0.646471,0.4641201,-0.01264985,0.5518272,-0.4218547,0.32922745,-0.051418655,0.6617368,-0.25355303,0.2698962,0.469553,0.05649894,-0.5597493,0.29719836,0.23120597,-0.5118249,-0.34471056,-0.36410037,-0.042808082,-0.19035895,0.32318482,0.090567626,0.2846642,-0.56798583,-0.024650322,-0.07886989,0.14022976,-0.75696814,0.5757915,0.022893308,-0.46047074,-0.2907526,1.0
Packed.Generic.493-2b942b59cc462a002f9d834cf4a5a5e81b97b238f59f2a0d5e5b724d940e037e,-0.017934602,-0.022935735,-0.15929669,-0.45348114,-0.30337614,-0.033496156,0.325067,0.23994859,0.014987293,-0.20181212,-0.27264544,-0.27279788,-0.18982455,-0.1295274,-0.27166483,0.4160306,0.21790989,-0.2758583,0.1479825,-0.5625195,-0.5361295,0.5586282,-0.38633573,0.57962066,0.0065488038,-0.08141473,1.2282443,0.15821232,0.115175985,0.22344638,-0.09910127,-0.55324876,0.23481926,0.11147898,0.6846385,0.14392626,1.0
Packed.Generic.493-2c9c0168b84253658fbeb8a0f3978d032d9e1bf2328b4e0adb880d0560aa2dda,0.92670786,0.79303235,-0.42039832,-0.15460242,-0.7008519,0.33435455,-0.32106453,0.23061225,-0.20916264,0.113307334,-0.012070037,0.61439097,0.411201,0.3849442,0.33201092,-0.1906003,-0.13462931,-0.39632282,-0.07207915,-0.4081814,-0.2820608,0.016397089,-0.14030132,-0.061592676,-0.11024085,0.23557514,-0.10343955,0.39467263,-0.15943551,-0.16549818,-0.15899014,-0.6926174,0.053685438,-0.11263092,-0.13924417,-0.74784124,1.0
Packed.Generic.493-2d2601bc2c9cfa6949c39381415fb42f278555e5eb9b337b0bcdead047a11f43,0.65243906,0.8822801,-0.4791192,0.24188112,-0.71229064,0.16503076,-0.0036056254,0.7190712,-0.36901727,0.40745947,0.3853446,0.6459483,-0.029913835,0.46154448,0.34215096,-0.0789132,0.18853843,-0.17563048,0.036764357,-0.3362392,-0.20418184,-0.10291631,0.005171429,-0.10851889,-0.19962285,0.071287185,0.20542575,-0.3501097,0.042391963,-0.5705674,0.25557688,-1.1532195,0.34229723,0.18813878,0.15163898,-1.2555559,1.0
Packed.Generic.493-2d89d60785e14c83f33a2b5f1f62ca0d691a32d4cbcbfe10a512e3daaaf20bc1,0.6203206,0.5727488,-0.36547694,0.18949418,-0.46954525,0.20019154,-0.2519193,0.3492426,-0.12506197,-0.035325877,0.1835826,0.537309,-0.22678602,0.19385697,0.15030915,-0.03289484,0.41999692,-0.3511232,-0.1054565,-0.25523204,-0.31426138,-0.11123096,-0.38739502,0.393371,-0.7789513,-0.38057417,-0.050128024,0.09491638,-0.31867045,-0.7645895,0.034661096,-0.9079937,0.3003924,0.14245513,-0.16864488,-1.0191805,1.0
Packed.Generic.493-2e209988180c24eb54746c3aa758471968ac7d7eac85428155a15a1be33348ba,-0.20429577,-0.043871153,-0.16354541,-0.25553554,-0.5114993,0.41025606,0.50195,0.18879202,-0.31843445,0.019442825,-0.22783884,-0.49946773,0.929765,0.5607287,0.40581653,-0.52704716,0.5801165,0.12824231,-0.27391395,0.3799995,0.25814953,0.26584017,0.24051276,0.42144284,-0.16159086,-0.2158797,0.8849755,-0.13706313,0.04675821,0.052693173,-0.30936152,-0.747799,0.53325087,0.31417963,0.5114533,-0.6161256,1.0
Packed.Generic.493-2e2612512de586420185d1390c2bef746eac906d9a0e266c059c3c781eabd3a1,0.6276009,0.49752963,-0.09088918,0.11574801,-0.6056329,0.55401313,0.26529554,0.47816062,0.08964478,0.1546905,0.1046349,0.16613793,0.3040574,0.083735734,0.16745159,-0.22413263,-0.09335892,0.24193095,-0.1984703,-0.16337067,-0.17592633,-0.13549753,-0.27887246,-0.26798084,-0.14096045,0.048806813,-0.07022186,-0.2608999,0.12848264,-0.43612728,-0.50825006,-1.2698407,0.55578434,0.044182923,-0.14211491,-0.60654575,1.0
Packed.Generic.493-2e5b24499e2222e2419b1035f6d4c682cf41db7932d7277a5ea5fc9ecfbc4bdf,-0.10482629,-0.78797805,-0.69079894,-0.5894909,-0.9401333,0.45798367,0.38019902,0.14099558,-0.33187693,0.087160274,-0.051677685,-0.15517253,0.81299144,0.17848614,0.27144545,-0.17018025,0.12570234,-0.106487066,-0.2763014,0.16298851,-0.321798,0.2087342,0.15860386,0.12769225,-0.07023683,-0.1329528,0.8942898,0.10389478,0.13397421,0.31522328,-0.2896177,-1.0719326,0.22537431,0.27084672,0.46330655,0.16483973,1.0
Packed.Generic.493-2e7cc298c613cac6f064fdf6f59a9fa5349294413eb375125229471b71069a49,0.5390956,0.99175465,-0.42375335,-0.25939643,-0.5400701,0.30809504,0.057054788,0.5789763,-0.21743986,-0.028139897,0.08333977,0.29689115,-0.12120026,0.46503323,0.069425076,0.023670359,-0.08027669,-0.04628958,0.30971196,-0.31905994,-0.5500532,-0.59989995,-0.42505977,-0.17765209,-0.1985961,-0.1839466,0.2158681,-0.54349613,-0.30125853,-0.84044373,-0.19617665,-0.7970466,0.66220117,-0.4110051,-0.019124068,-0.6790758,1.0
Packed.Generic.493-2e9cd7a799f29b039e2148d4cec13673d0bc8789c7521524e0d9c4d3f4aed602,0.3686822,-0.64913607,-0.53770596,-0.33466458,-0.859132,0.5304725,0.38231328,0.30602533,-0.199687,-0.090376236,0.10579006,-0.21854316,0.7152254,0.121634506,0.4368638,-0.23455617,0.25692976,0.48271796,-0.12515378,0.41592816,-0.1925113,0.047614943,0.094623834,0.24547967,0.1412806,-0.37675402,0.783754,0.00482856,-0.056112524,-0.16636509,-0.2912547,-0.93870467,0.37986642,0.16751783,0.16935861,-0.11235939,1.0
Packed.Generic.493-2f75ce5aaa0276886ea26cccf37ad2c2b06157a37978318559474e2d2a9bc24c,0.777615,0.26353237,0.071039,0.26962978,-0.12831649,0.038804743,-0.17626844,0.8568788,-0.28253993,0.16698003,0.11636813,0.55285203,-0.30747226,0.30474132,0.16663428,0.00024417762,0.12412777,0.16328973,0.2835568,-0.33560574,0.79929763,0.2735686,-0.60507697,-0.2477957,-0.7626455,-0.6153816,0.5110477,0.14685144,-0.13356687,-0.23012377,0.8450526,0.28866777,0.30980584,-0.3987201,0.25721002,0.17776215,1.0
Packed.Generic.493-2fc0f9346e3a45eae0be5b0f03d3d01129db90a9f0d7ff28ebed24318b4e4a3f,0.74124694,0.4358611,-0.5851868,-0.05659035,-0.32592133,0.2909403,-0.15814924,0.6336496,-0.04401677,-0.008609529,0.103289396,0.33182946,0.04297926,0.40960678,0.3472027,-0.2319292,0.47388393,-0.034099467,0.015405131,-0.40727812,-0.8081173,-0.09066402,-0.30893546,-0.10321184,-0.42712402,-0.22970751,-0.041511644,-0.09129762,-0.08186181,-0.10847596,-0.05589371,-0.8775636,0.103060625,0.28680643,0.2985983,-0.66505367,1.0
Packed.Generic.493-30db4ee648e7b89277ce498ebd96811afe8dc50d483864db37a5cf7aceed02eb,0.7372634,1.0059457,-0.33665505,0.02666601,-0.7774223,0.19418918,-0.13656785,0.568428,-0.1430734,0.4181465,0.26269272,0.47493723,-0.068463705,0.24064898,0.39417595,-0.18387629,0.23152658,-0.20273852,0.2511031,-0.203926,-0.02437499,-0.11321301,-0.16349263,0.11129521,-0.473627,0.11857718,0.11269902,-0.48763463,0.10542202,-0.46996406,0.10259852,-0.94337356,0.30732244,0.15164323,-0.16188483,-1.1708616,1.0
Packed.Generic.493-31fe000737b964137fb1cfa212f334e1cad978c4889300fbaefe543d891ce3c0,0.8688332,0.5192819,-0.39254972,-0.37131488,-0.4946698,-0.21140927,-0.38282815,0.68955445,-0.14167699,0.2840092,0.09582178,0.54409444,0.041622046,0.44128615,0.12174705,-0.20663154,-0.08741005,0.17290565,0.097068325,-0.5530461,-0.5293184,-0.0428655,-0.26365912,0.19548205,-0.30250543,-0.0015835662,0.17271772,-0.44283605,-0.007240143,-0.5271737,0.20046884,-0.5724577,0.63286495,0.29749086,0.2477973,-1.1111442,1.0
Packed.Generic.493-33a42cf118fafef93866e738e1aef3f5c333d7510fe20c44213e2a4c66fba4de,0.7302692,0.4846331,-0.3602859,-0.300099,-0.4894336,0.17728889,0.27856186,0.48532248,-0.24955574,0.2294093,0.15039158,0.3157717,-0.1367345,0.10624322,0.29257363,-0.030814968,-0.13597514,-0.42366892,-0.07315665,-0.0014614011,-0.37170082,-0.4431371,-0.3979983,0.19112414,0.014813647,0.020289738,0.0020390125,-0.6066732,0.090829805,-0.33620507,-0.1739834,-0.9957096,0.2948657,0.03327258,-0.24712172,-0.84134275,1.0
Packed.Generic.493-33c1f4f784921d1631c152f228c160d9942c732719df70c0e847bcadefb70e9f,-0.14225452,-0.1275218,0.23556285,-0.45585382,0.22207719,0.6287248,0.53223705,-0.09087457,-0.06231592,-0.44305095,-0.1578822,1.2225869,-0.33469453,1.0087569,0.63466763,0.04543352,0.11360773,-0.04388785,-0.5035858,0.38534412,-0.03421189,0.6022204,0.096680485,0.2880692,-0.31052887,-0.045433212,-0.18993483,-0.5073753,0.14300309,-0.09889374,-0.09403922,0.6733959,0.17234632,0.43162534,0.6629566,0.77968174,1.0
Packed.Generic.493-34f0ff88c340e7cb382feab1685b09a91d8973847df5f2917e0ae8b2116432f0,0.7832004,0.03973138,-0.19932462,-0.22409377,-0.9906989,-0.06892026,-0.14000234,0.6602528,-0.16643289,0.05242275,-0.19455531,0.3589606,-0.21010764,-0.11640467,0.6409289,-0.44171256,-0.1076923,-0.27238792,0.37288627,0.13724232,-0.35962453,-0.13680793,-0.36356372,0.07650562,-0.00063693395,-0.3790898,0.10310625,-0.3036187,0.22639133,-0.28139237,-0.20098165,-0.6789441,0.39641485,-0.05823886,0.052199584,-0.9714088,1.0
Packed.Generic.493-34f11309f8ba373548bb090b4529ac68d8e7bb39897dc704b98b00d4876c3686,-0.0013400728,0.0045738346,-0.17588097,-0.8153083,-0.4641959,-0.1369616,0.047832947,0.53958213,0.05116177,0.3790535,0.36843476,0.73114336,-0.2386864,0.9561359,0.6108343,0.027861241,-0.09779421,0.5842876,-0.99734795,0.50300694,0.0034446,0.53158045,-0.14477594,0.008055314,-0.55545056,0.49498644,0.36123213,-0.29444727,-0.05303393,0.7938236,0.12613213,0.7647693,-0.3944509,0.38363388,-0.120369315,0.6637855,1.0
Packed.Generic.493-35cec569f3940f6628c9ae9399e1f63368ce11613a32975487197ca68f6bf0ab,0.65413684,0.4553697,-0.34434944,0.10431107,-0.7350272,-0.02381032,0.02625654,0.3866208,-0.21863766,-0.5772504,-0.19087161,0.3839634,-0.129728,0.11755367,0.22583242,-0.35835725,-0.46403095,0.041797176,0.11186672,0.071992226,-0.6170292,0.09650499,-0.37350821,-0.30617064,0.12868483,-0.22724016,-0.16783932,-0.43075636,0.20528679,-0.3880837,-0.29109466,-0.7224187,0.35062125,0.3754876,0.02984266,-0.48214662,1.0
Packed.Generic.493-36a4b1e35736c935ce8bed6003be07e2e2329ff8a806900f3d62a65441efbf68,1.0194509,0.74079025,0.051647034,0.09778331,-0.6588614,0.40636235,-0.2241281,0.78791535,-0.19639145,0.29500508,0.11754458,0.6334707,-0.17619602,0.39367494,0.14108142,-0.39140096,0.080764584,-0.05148578,-0.09906467,-0.37203643,-0.49465883,0.19881284,-0.11130261,0.09718923,-0.14062403,-0.056529455,-0.24850212,-0.1921172,-0.13184129,-0.21417661,0.044813063,-1.0697206,0.31252328,0.13149898,-0.03387106,-1.1136397,1.0
Packed.Generic.493-36a6c9c5f53f41fcf6006dc436ac6510f7548d15165712dc4ecd8d937bf78bc0,-0.31465134,-0.032296546,0.11193191,-0.15406205,-0.57539386,-0.24688214,0.45124507,0.5857829,-0.40630636,0.27224457,-0.031837445,0.045799844,-0.08448276,0.22109918,-0.3034134,0.2317629,-0.12895852,-0.17606743,0.1399719,-0.50544965,-0.6174922,0.61196923,-0.46726635,0.2535091,-0.121356875,-0.3449582,0.8278794,0.09496141,-0.018428942,0.30688113,-0.3613072,-0.7573731,-0.027649738,0.16011617,0.6153557,0.78485394,1.0
Packed.Generic.493-36eaf20b5431b6856648611ec625d4813ad19e2f454176ee04498025dd399383,0.25753564,-0.37196347,-0.5587286,-0.33219773,-0.62766004,0.4190883,0.4085342,0.42879775,-0.26466206,-0.4179751,0.19604753,-0.45811927,0.9568304,0.17587902,0.059547547,-0.45320252,0.17769796,0.33990502,-0.6010833,0.13846518,-0.070576295,-0.11162844,-0.08439574,0.30277506,0.21254341,-0.3803512,0.857431,-0.037197668,-0.033481877,0.2222792,-0.5216319,-1.2118487,0.16761371,0.26055336,-0.06790265,0.27059025,1.0
Packed.Generic.493-39cb9b0d868d8ae5d8aa9f318aefeff94ac30cb88276e6135caad95c0dd05352,-0.1755294,-0.24201208,-0.5688268,-0.4205028,-0.5641429,0.27472988,0.5556228,0.43167746,-0.16055346,-0.16073819,-0.041232985,-0.022005994,0.59238285,0.32444227,0.30369982,-0.23996298,0.5300606,-0.07195114,-0.046778206,0.08717906,-0.22064857,0.41739827,0.27059913,0.20343505,0.15677051,-0.5599128,0.9313624,-0.26900762,0.027879398,0.1803705,-0.15530284,-0.93556106,0.35585934,0.33109304,0.6771012,0.08932908,1.0
Packed.Generic.493-3ac1f5404ca2baf26cb642b08302167d847ebb800edfd3b712c37d31af4c6838,0.6623642,0.5548991,-0.42277026,0.24933547,-0.8896744,0.3427782,-0.014981841,0.43701035,-0.14806098,0.29742444,0.36318424,0.5801439,0.0030397298,0.3731629,0.15305373,-0.19842419,0.29843828,-0.14192016,0.24318762,-0.29657805,0.033318263,-0.19455266,-0.379727,0.106467396,-0.14945163,-0.015468765,-0.10691592,-0.25908783,-0.26672086,-0.6162365,0.19649133,-0.8966478,0.28041336,0.16368133,-0.2432472,-0.98035777,1.0
Packed.Generic.493-3b91ec6756d988158cfe49a7b9c936ac9acd39440828cec4c160d7efe69d77fe,0.6922471,-0.25911513,0.38727322,0.054569606,0.097572364,0.06721751,-0.20801593,0.3212835,-0.28168854,-0.114996076,-0.5916231,0.33643088,-0.32115176,0.01964564,-0.17679946,-0.07296098,-0.13516933,-0.14504899,-0.32043016,-0.2929592,0.20141,-0.1762879,-0.2409768,0.10320568,-0.6083679,-0.40331817,0.43142924,0.083589904,-0.5372425,-0.08001662,0.3785455,0.21596864,-0.381157,0.31606492,0.06296852,0.18126486,1.0
Packed.Generic.493-3bc48b6500fe322dc4220df676ef5409b5fd0b473c9367ad71d80c62325b4c76,0.44948828,0.3807342,-0.11781166,0.3610946,-0.20394291,0.10762732,0.12089456,0.38188615,-0.7827987,0.01766914,0.08479419,0.380882,-0.36853635,0.37040755,0.24446222,-0.1919715,0.008525147,0.2208096,-0.009164614,-0.2524228,-0.1220995,0.13046151,-0.47218755,0.20757127,-0.3211539,0.023700537,0.03696268,-0.45301777,0.1878269,-0.34336597,0.37086457,-0.49393687,0.111392654,-0.17759277,-0.15885699,-0.76410955,1.0
Packed.Generic.493-3bd100e3455001d34ab998f53eda0b74aed32ce0b28f78e53dad86ac2d692239,-0.029834287,0.09138481,0.060848042,0.059412826,0.26500344,0.24539766,-0.14490473,-0.033308625,-0.30759966,-0.28731668,-0.19200648,0.03807431,0.2349716,0.42994773,-0.13181062,-0.53311384,-0.07889495,-0.5195935,0.8231501,-0.14949213,0.16941254,0.5139831,-0.06801746,0.22231977,-0.5112516,0.74687755,0.7611629,0.12077665,-0.65836143,0.046220846,0.008522764,-0.07320666,-0.38083592,0.006520748,-0.32833543,0.3437707,1.0
Packed.Generic.493-3bfd39629367bb827c58827ad4c8dea0dd68c277f9ccc2dc07bda5145fcf59b4,0.958903,0.13576137,-0.13653417,0.027464919,-0.33985183,0.041062403,-0.011437939,0.26237813,-0.5065182,0.034005336,0.18789917,-0.06712437,0.12234506,-0.13732603,0.7892622,-0.27256793,-0.14541818,0.1287579,-0.056178678,0.15693606,-0.2167283,-0.105505444,-0.42219862,-0.014900805,0.25306413,-0.2791324,-0.21489201,-0.214673,0.036363572,-0.09988598,0.18161471,-0.7664006,0.12578662,0.20253085,0.22292684,-0.89169633,1.0
