,cocreateinstance,coinitializeex,couninitialize,createthread,createtoolhelp32snapshot,cryptcreatehash,cryptdecodeobjectex,cryptencrypt,crypthashdata,drawtextexa,drawtextexw,findfirstfileexw,findresourceexw,findresourcew,findwindowexa,findwindoww,getasynckeystate,getcursorpos,getfileattributesexw,getfileattributesw,getfileinformationbyhandleex,getfilesize,getfilesizeex,getfiletype,getforegroundwindow,gethostbyname,getkeyboardstate,getkeystate,getsystemdirectoryw,getsysteminfo,getsystemmetrics,getsystemtimeasfiletime,getsystemwindowsdirectoryw,getvolumepathnamesforvolumenamew,internetreadfile,isdebuggerpresent,ldrgetdllhandle,ldrgetprocedureaddress,ldrloaddll,ldrunloaddll,loadresource,loadstringa,loadstringw,lookupprivilegevaluew,module32nextw,ntallocatevirtualmemory,ntclose,ntcreatefile,ntcreatemutant,ntcreatesection,ntdelayexecution,ntdeviceiocontrolfile,ntduplicateobject,ntenumeratekey,ntenumeratevaluekey,ntfreevirtualmemory,ntmapviewofsection,ntopenfile,ntopenkey,ntopenkeyex,ntopenmutant,ntopenprocess,ntopensection,ntprotectvirtualmemory,ntqueryattributesfile,ntquerydirectoryfile,ntqueryinformationfile,ntquerykey,ntquerysysteminformation,ntqueryvaluekey,ntreadfile,ntreadvirtualmemory,ntunmapviewofsection,ntwritefile,process32nextw,readprocessmemory,recv,regclosekey,regenumkeyexa,regenumkeyexw,regenumkeyw,regenumvaluew,regopenkeyexa,regopenkeyexw,regqueryinfokeya,regqueryinfokeyw,regqueryvalueexa,regqueryvalueexw,searchpathw,select,sendto,seterrormode,setfileattributesw,setfilepointer,setfilepointerex,shgetfolderpathw,sizeofresource,socket,thread32next,timegettime,command_line,connects_host,connects_ip,directory_created,directory_enumerated,directory_removed,dll_loaded,downloads_file,fetches_url,file_copied,file_created,file_deleted,file_exists,file_failed,file_moved,file_opened,file_read,file_recreated,file_written,guid,mutex,regkey_deleted,regkey_opened,regkey_read,regkey_written,resolves_host,tls_master,wmi_query,LABEL
Infostealer.Limitail-9bd68f3fb6b5e0cd43b92fd1347bee839de67f0de3908a4a210987dbb03e350c.json,0.0,0.0032397262169290234,0.003432674561740005,0.004629060110740807,0.0,0.056991929264502694,0.1863541635952892,0.0,0.05056475496150869,0.0,0.0,0.039081556399259886,0.005078594873174572,0.002422234130249573,0.0,0.0,0.0,0.0008167859378274109,0.003449404211377969,0.04282862670715897,0.0,0.022000797364883796,0.0,0.0018910622411249004,0.0,0.0,0.0,0.0,0.006849341902847279,0.052830968842290944,0.013988024525166709,0.012864009207170447,0.011499053412701764,0.0,0.0,0.0007866154377218785,0.1309258849545484,0.6113835571026364,0.09604695424379324,0.02889913548159286,0.023462698836688608,0.03830605200118721,0.09770439682323709,0.0,0.0,0.10125127851977618,0.3472980306587994,0.03337939160875125,0.005919086953301077,0.010689692755558693,0.0067186178006931946,0.08604864536400282,0.013075641667324127,0.12729960777008392,0.13849112643129372,0.03825221703058812,0.012242515986439563,0.024728088331976667,0.03417486524148712,0.21195846340785435,0.0006411242098494989,0.0021878637290912253,0.004432698673232323,0.01533595501581724,0.002026023956833732,0.025457037003671256,0.0,0.05713078047050287,0.0020339045230086603,0.13255183510799115,0.3408072619058156,0.0,0.011448805576247067,0.026334257716847026,0.0,0.0010186584106908249,0.0,0.034580266235179374,0.002088662006435798,0.013279526015795986,0.0,0.0032861803502791834,0.01943164163090288,0.05173491400660063,0.0,0.004943658368429727,0.004672840685396282,0.08816611413486794,0.0017619981518725346,0.0,0.0,0.04523345045585984,0.0,0.40310330014202544,0.0,0.00789083306870201,0.024427941896169876,0.0,0.0,0.0,3,0,0,0,53,0,82,0,0,0,10,11,52,10,0,29,17,7,11,0,0,1,104,275,2,2,0,0,1
Infostealer.Limitail-9be32de46d260b69124b93089d061ac4cf5cc8673484dd197c3d5247aa66462a.json,0.0058639449323434146,0.0062695375771313865,0.0097044577224615,0.0006676907961915752,0.003610589755188689,0.0,0.0,0.0,0.0,0.0,0.0019329962285758494,0.006922733363494006,0.009970563839627682,0.0004076106082763545,0.0,0.0,0.0,0.0,0.0017413846141858202,0.011768635907158688,0.005708446670003253,0.0030291278527559574,0.00586041344516528,0.006205400173732154,0.0010023920645884118,0.0,0.0,0.01142403830021432,0.0023938592754915583,0.0005798042001813969,0.05323407623313213,0.028314796536144007,0.005224626085303713,0.006815370624580185,0.0,0.00039711206242851876,0.02061062592708111,0.12492358892229048,0.02199699209154852,0.005119064535985189,0.008539291088252597,0.06822118012728066,0.010781361874050944,0.0,0.0,0.11780865465142695,0.1123419617846143,0.023294209193743733,0.004781072356325054,0.004882588712353147,0.0003391802453342603,0.0,0.003300529573335971,0.0,0.004889185599294176,0.15122855826654902,0.008405435151394707,0.001986033275243561,0.028596964394640195,0.0010845034047907356,0.0012946512109324074,0.006995249811638349,0.008391702736041187,0.013372800185601,0.002045621058132086,0.044807060518809685,0.0016571716763868743,0.0007589919577507383,0.0,0.011992291029910541,0.06701296534434972,0.0,0.00703624558692273,0.012154962662093803,0.12945584247578176,0.0,0.0,0.2201147309357868,0.023724731094286043,0.0257574251812379,0.06473265243155757,0.0298616989814419,0.022991716257484873,0.3505400317270079,0.0,0.014974430527181594,0.0006740056605593143,0.8475566221782329,0.0,0.0,0.0,0.014759523892381034,0.003150562928879447,0.04913431934674275,0.0005133349854425467,0.0014485742998875332,0.0,0.0,0.0,0.0,6,0,0,6,14,0,40,0,0,2,5,1,27,5,0,35,21,0,4,23,4,4,734,2922,3,0,0,0,1
Infostealer.Limitail-9cdb36b485d6d687c14e11aaee4ea37d671a15de2d23532f9cea74af0bf0086a.json,0.0,5.4002978950792956e-05,0.0,0.00011574266727355736,0.0,0.3168243875386399,0.0,0.0,0.9484059596242553,0.0,0.0,0.0006514502542113103,1.4109178454778254e-05,0.0,0.0,0.0,0.0,0.0,0.0001940560885690636,0.00037954716787383196,0.0,0.00020003518548541318,0.0,0.00023641579773423955,0.0,0.0,0.0,0.0,0.00011856286053506913,0.0023260359802397797,4.0355706783280965e-05,0.00011579225429484494,5.750329791652717e-05,0.0,0.0,3.933626554955959e-05,0.0032853376609537415,0.0063275574645436225,0.0007028807556504098,5.070731942047031e-05,0.0,0.0,5.339783826635892e-05,2.736863642315257e-05,0.0,0.0049788832063997245,0.0014084762542962894,0.0005154890689989015,7.399892153156151e-05,0.0002418244424305009,0.001192721233876488,6.147190322160701e-05,7.430379575806893e-05,0.0,0.0,0.0008073835723386282,0.00023264029405291436,1.4052012678645818e-05,0.00016387498023924733,0.00019694837533306174,3.2060688056071714e-05,0.0001641126994971544,2.770823641225962e-05,0.00045317105124629463,5.0657673720839886e-05,0.0,0.0,5.6386934617676036e-05,3.3903143595903916e-05,0.0001544278267700816,0.0004476807561275812,0.0,0.00011201482886388261,1.8812811461876726e-05,0.0,0.0058835740157962965,0.0,0.001365860689386666,0.0,0.0006640690440076614,0.0,0.00016433196795208457,3.0366180958717744e-05,0.0022193319965365236,0.0,0.00024721744456229544,0.0,0.004169883542235062,0.0,0.0,0.0,0.0013516760129487142,0.0,0.0,0.0,0.00010761729884288055,0.0,0.0,0.0,0.0,1,0,0,0,18,0,33,0,0,0,1,4,26,7,0,10,2,2,1,0,0,0,79,178,0,0,0,0,1
Infostealer.Limitail-9d5a60b79a02649d07da1689f3bb01bd6c04c223afee17409db7b57d338683f8.json,0.0015508573104791085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010139316411550641,0.33926181586325493,0.017931250990776148,0.0,0.0,0.0,0.0,0.0222469762720945,0.0,0.044298707185665635,0.0,0.004539700786950525,0.0,0.07726091046436902,0.0,0.0,0.0,0.0,0.0011958783039272588,0.0013034135789840992,0.07448938103726585,0.007007596344206353,0.009135064729702835,0.013618768566059524,0.0,0.0,0.017042087503484994,0.2399540582498448,0.06912331956933973,0.017261667540037367,0.017338800100805785,0.0458880906424369,0.0012118378464818797,0.07950308222438753,0.0,0.06347324593468061,0.21979019867523103,0.10473186832838673,0.004030486474608538,0.00115538685324324,0.019824615915496183,0.0,0.013490306688106697,0.0,0.0,0.03157224111041312,0.004446027615436392,0.005102456979110925,0.05312946569505695,0.006501304929337593,0.007276016489055996,0.0,0.0037729493141071047,0.011075610608447091,0.0,0.031233281747250968,0.00745072238191695,0.0,0.0,0.03235074523425184,0.018217744551925638,0.0,0.00903865530584562,0.003415580505639052,0.0,0.002312118394231875,0.0,0.1581158967761492,0.05688934143650864,0.0,0.0,0.0,0.7525470370845723,0.06331808079752695,0.0,0.0,0.13030553966474637,0.0349601351805729,0.003999327247280295,0.0,0.0,0.10642564335595409,0.006070748664552572,0.07827527764020384,0.0,0.306104358562267,0.0,0.0,0.0,0.0,3,0,0,0,147,0,32,0,0,0,1,2,22,78,0,8,3,0,2,2,0,0,169,110,1,0,0,0,1
Infostealer.Limitail-a0adb9cff7c70f5905e335a205c689d72a5bec0a6169b62a8e815c1d69e909bd.json,0.0,0.0,0.0,0.0,0.0,0.001661246299641203,0.0,0.0,0.0016581396225858029,0.0,0.004017941058622635,0.01834680074127965,0.007993886865441063,0.0,0.0,0.0,0.0,0.014142147577551356,0.0,0.2414948762899066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009038891543468212,0.03472012831093712,0.008909297196310208,0.0,0.0,0.0,0.0,0.0029545798644041717,0.11707110532719639,0.7249326861126926,0.0,0.007729767792533707,0.031822399362841515,0.0,0.0017229271784501858,0.0,0.0394638082602499,0.025647554726728538,0.0007726519974319578,0.00186337018931459,0.0,0.2125643462089907,0.0,0.002806570861498011,0.008945270436346768,0.0,0.006255619152280795,0.0,0.0,0.0058950618397495555,0.05635643119613252,0.0,0.001147924807557695,0.0,0.19860087046342703,0.0,0.008663842415391343,0.0,0.0,0.0010671457399841061,0.007478180940610993,0.0,0.0,0.0007835140197021143,0.0011843156403402923,0.0,0.0,0.0,0.004733091713341187,0.0,0.0,0.0,0.0,0.0028674456595462034,0.0007983585623270336,0.0,0.0,0.0010507450728320477,0.0,0.0027734470330729047,0.0,0.0,0.5487535856283767,0.0028066220193549477,0.0012062714168951116,0.0,0.08920140392516548,0.0,0.0,0.0,0.0,1,0,0,1,15,0,20,0,0,0,1,1,272,0,1,0,0,0,1,0,1,0,3,11,0,2,0,0,1
Infostealer.Limitail-a12ea3fd3e82846cc06b971ac63f88cf3241d97d0ee09ef16731f4bf00386328.json,0.0012587650101470891,0.0009947441050880581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010580981771904575,0.27536440664273654,0.011435313092002694,0.0,0.0,0.0,0.0,0.0,0.0,0.03595537914628703,0.0,0.0036846823163796828,0.0,0.0627093995608211,0.0,0.0026048126457312772,0.0,0.0,0.001941287254741232,0.0010579254428435534,0.06244215755461176,0.005687768322539329,0.007414544052170947,0.011053776022083435,0.0,0.0,0.012967817443798641,0.19734583424127483,0.05610446265505901,0.014010562396277602,0.009047036327040998,0.03724541419307817,0.005901583861324315,0.06452927514781452,0.0,0.0683953002604117,0.21098564822165683,0.08500640929911084,0.0032713746866505585,0.0018755568732461178,0.04208362746820455,0.0,0.01094950897184472,0.0,0.0,0.06497982672127177,0.006315140617790079,0.004141447615900554,0.044847847994636404,0.0052768330845464955,0.007086760264370821,0.0,0.005103904519525922,0.005136915841220425,0.0,0.02535072823905347,0.006047434906683617,0.0,0.0,0.026257725889997325,0.014786569499857715,0.0,0.01008740234916447,0.0027722816282245316,0.0,0.0,0.0,0.13849204083198763,0.046174662212131776,0.06309273694249125,0.0,0.0,0.6007421630477804,0.0869002093153269,0.0,0.0,0.10576347214538015,0.0332680115169946,0.0032460840652381385,0.5666189648813535,0.0,0.08434867632543805,0.0049273688512163644,0.06353271831474833,0.0,0.24845190683123825,0.0,0.0016970948122146591,0.0,0.0,3,0,1,0,147,0,34,0,0,0,1,2,22,78,0,8,3,0,2,2,0,0,206,115,1,1,0,0,1
Infostealer.Limitail-a22fff831dbf91368997ef0b288a97034c2b88ccc29565a231096522b65fa495.json,0.0011952573393017526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022326991611156294,0.27106691014131906,0.010858374510133937,0.0,0.0,0.0,0.0,0.34291822318944537,0.0,0.03983156946938605,0.0,0.0034987813818669502,0.0,0.059545562089876505,0.0,0.0,0.0,0.0,0.0009216723614883737,0.0010045506030113244,0.04611584683589144,0.0054008069631429866,0.008046243170993136,0.010496086887455744,0.0,0.0,0.013134464420372942,0.1972087954036924,0.05163466417877038,0.013303696398376315,0.010499612388881521,0.03722767893488367,0.0009339725004124481,0.061273620650795516,0.0,0.07506583134272346,0.18079546749280193,0.08071763497030976,0.0031063260992360638,0.0008904652973168177,0.28324878119028546,0.0,0.01039708035641894,0.0,0.0,0.055618200186715955,0.004283233459149532,0.007865003584204259,0.04094727695198427,0.005010604379476277,0.00560768037824064,0.0,0.0038771203755311825,0.008536056010791243,0.0,0.043329103313332416,0.008039258524866366,0.0,0.0,0.024932961538012232,0.014040552108876277,0.0,0.006966159309906569,0.0026324134656075205,0.0,0.0017819669555456886,0.0,0.12273780394110552,0.04567191805553646,0.0,0.0,0.0,0.5810558946463743,0.05146152173437279,0.0,0.0,0.10626626043892573,0.026944037904204122,0.003082311449468221,0.4322913646525759,0.0,0.07430322452864631,0.0046787714429518575,0.06032734246610519,0.0,0.23591692071965994,0.0,0.001611472366516981,0.0,0.0,3,0,1,0,148,0,34,0,0,0,1,2,22,78,0,10,3,0,2,2,0,0,173,115,1,0,0,0,1
Infostealer.Limitail-a322553247b53722200cc96d81e501ce56f2837976e18a878b61a1f35650fc8b.json,0.0012742353775395667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0071406821734935405,0.27874866701161743,0.014732905613946983,0.0,0.0,0.0,0.0,0.007616186441320794,0.0,0.036397274909709856,0.0,0.0037299674877178174,0.0,0.06348010532587428,0.0,0.0026368260940661066,0.0,0.0,0.0009825729496837903,0.002141854937504097,0.0511696590970051,0.005757671652297993,0.007505669655131098,0.011189628206373026,0.0,0.0,0.01487748587404969,0.1971541468967793,0.05592023924431811,0.0141827538266863,0.014246128475680266,0.03770316463625628,0.0009956858347925845,0.06532234739407144,0.0,0.05574837606388503,0.20489662579710896,0.08605114788969091,0.003311580259472306,0.0009493038419452221,0.00751779531378785,0.0,0.011084079702041514,0.0,0.0,0.004632284246367329,0.00365300252887659,0.004192346485537227,0.047145149890096605,0.00534168597275728,0.00597821447225997,0.0,0.0030999792574171055,0.009100085978107091,0.0,0.025662291617733014,0.0061217585803115945,0.0,0.0,0.02658043637458711,0.014968298147216983,0.0,0.007426456501363187,0.0028063532897009166,0.0,0.0018997125235719217,0.0,0.12991322158537016,0.04674215414500792,0.0,0.0,0.0,0.6092578030799753,0.052024217859986295,0.0,0.0,0.10706331743628311,0.028724396983297897,0.003285978813401049,0.5735827774179252,0.0,0.08332785343909396,0.0049879267836279596,0.06431354276240048,0.0,0.2515054094683919,0.0,0.0017179523035122293,0.0,0.0034888075279673626,3,0,1,0,147,0,35,0,0,0,1,2,22,78,0,8,3,0,2,2,0,0,170,110,1,1,0,0,1
Infostealer.Limitail-a45eaad36fa9855951bc25af04b210fcd02b0c92e7473d57972f32b85477f265.json,0.0,2.7002417637210202e-05,0.0,4.960570537117484e-05,0.0,0.3168352782081505,0.0,0.0,0.9484385605737857,0.0,0.0,0.0003257363237333458,1.4109663450269954e-05,0.0,0.0,0.0,0.0,0.0,0.00012937517276247383,0.00020333582925294454,0.0,0.0001333613743922207,0.0,0.00014185435464079147,0.0,0.0,0.0,0.0,6.587052003901506e-05,0.0012922866313817983,4.035709398919923e-05,6.433124143993868e-05,2.875263728087701e-05,0.0,0.0,1.9668808856364312e-05,0.0012789789807239346,0.003005985522249022,0.00041002786813442696,2.53545312287787e-05,0.0,0.0,5.339967378859777e-05,2.7369577205447e-05,0.0,0.005111668391310906,0.0005820349875690344,0.00029457530780627677,4.4400879123036536e-05,0.00016546451659048319,5.039840421267863e-05,3.0737008142763327e-05,2.9722539964582962e-05,0.0,0.0,0.0011924844195230556,0.00015918040958988762,1.4052495709094422e-05,5.8528790483706005e-05,3.581002642336824e-05,1.60308950625705e-05,0.00012764759838736634,2.770918886812273e-05,0.00022659331437986083,5.065941505138251e-05,0.0,0.0,0.0,1.695215449920034e-05,4.751788773672131e-05,0.000293318163909853,0.0,3.733955977131361e-05,0.0,0.0,0.005603596438588753,0.0,0.00071428197694354,0.0,0.0003669981392518839,0.0,8.21688083879616e-05,1.5183612390004212e-05,0.0012048216403696148,0.0,0.00012361297126511466,0.0,0.0021248544610242134,0.0,0.0,0.0,0.0008551713624252071,0.0,0.0,0.0,7.174733208679158e-05,0.0,0.0,0.0,0.0,0,0,0,0,17,0,30,0,0,0,1,1,18,7,0,10,2,1,0,0,0,0,71,151,0,0,0,0,1
Infostealer.Limitail-a47dbb5e006a7e90838a938d7704ff1a728090606a2bfa7dab1b9a0e6d35d386.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01901981481268629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014679732322005437,0.016402645487148516,0.0855870689257306,0.0,0.0,0.0,0.38700624007945095,0.08019786184374043,0.02892822548247358,0.0,0.0,0.0,0.0,0.0,0.1169181540024719,0.5445392048415856,0.06301788462063423,0.0,0.014522043423346615,0.527101719561347,0.017534678401019566,0.03391190041136898,0.0,0.0,0.17715674898456935,0.013970516868771385,0.0,0.0400670168117478,0.0,0.0,0.0,0.0,0.07954812351722379,0.0,0.0,0.0,0.0,0.009670771337510905,0.03388467722237182,0.07045495739993067,0.0,0.04970295291691095,0.010732597545054488,0.0,0.0,0.0,0.41462839702859766,0.0,0.0,0.0,0.0,0.05197117930044398,0.10852420825468057,0.0,0.0,0.04761071966386859,0.06060876102510885,0.0,0.0,0.0,0.0,0.0,0.021863133790782235,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,0,0,6,0,0,0,1,1,0,0,0,4,3,0,1,0,0,0,10,15,0,0,0,0,1
Infostealer.Limitail-a535116ebd3dc5669919883fdb21c57efdbf10894113ace81207758e62f629e5.json,0.01106828810156978,0.02685873509997916,0.03583506715597264,0.0005410279441052642,0.0,0.0,0.0,0.0,0.0,0.0,0.004490063784355947,0.013574919968734122,0.0034163133405930245,0.008323199918821461,0.0,0.0003246434996692894,0.0,0.006949707207806942,0.008325129961640386,0.02084634074852405,0.0065469153567227455,0.0015272404888535729,0.00542705859132845,0.02707502014919345,0.06292117095563926,0.0,0.0,0.07947680312310289,0.003620843016073512,0.0015973665341349021,0.11435287832532806,0.10558173208448833,0.003951266280822395,0.004663423621227419,0.0,0.0,0.010980250917152382,0.06345233518003161,0.017325791664019093,0.003982044830250326,0.007946107377984457,0.0,0.026383042284816964,0.00017910487484084243,0.0,0.04331202388109658,0.23485073853431399,0.03550149857387826,0.0036803848041630505,0.004997491807235409,0.013631904462823294,0.0,0.012253658903897652,0.022317482414232374,0.00031693544954916283,0.01780184081155315,0.015865390781819505,0.01765606861687886,0.0330919690712665,0.16099066578341092,0.0009441469588639661,0.02076362488834339,0.005530481833564833,0.0018250007200279745,0.00022100811968900046,0.04536971887406211,0.019121492985553927,0.04846271033526047,0.0019968099166193035,0.20383048651909386,0.07203013099127104,0.0,0.015231015605030648,0.035579987580099136,0.0,0.0,0.0,0.20689567145255597,0.015379265446347658,0.010292630803296619,0.10269683252691887,0.01828206395287014,0.015599622138253898,0.2859919080419049,0.0,0.00916771335501976,0.00043691588852524905,0.8224760413862946,0.0,0.0,0.0,0.01019950795177872,0.0023340728118493915,0.055801456244328654,0.00016638154870213327,0.0059862556397254,0.006661783894675484,0.0,0.0,0.0,13,0,0,16,37,3,60,0,0,0,19,4,168,4,0,80,37,1,15,56,3,4,922,3209,7,0,0,1,1
Infostealer.Limitail-a7de463e5e5b5143d6776ba9c6a7f60d77767eb899d4dcaa072710f402ddf0b7.json,0.0,0.0003306553258512751,0.00034158945803102446,0.00043027110448243006,0.0,0.0020197056616679844,0.0,0.0,0.0026610257968794565,0.0,4.884921824115477e-05,0.0013120956002115108,0.0002807649511715959,0.0011124893058810119,0.0,0.0,0.0,0.00018756766938408305,0.0006931095332164668,0.0006639807914702758,0.0,0.0003061993093874886,0.0,0.00014475524157182867,0.04255724571214506,0.0,0.0,0.0,0.00010082633414590683,0.0020440060452714733,0.0005559622206067908,0.00033479867809527413,6.601639881560084e-05,0.0,0.0,3.0106546795579432e-05,0.004436257511228811,0.013266453966914143,0.002115973494852775,0.0003104763024517207,0.001691581820178973,0.0018326346201449045,0.0003678188675717398,4.189391756910528e-05,0.0,0.005296166104220834,0.003171626041802739,0.0005448362329828389,6.796329939675152e-05,0.0001948248756588808,0.043740397906324856,4.7048358686285156e-05,0.00036396430383231834,0.0,0.0,0.0005323808152517966,0.00024365341517398325,0.0006237841630244643,0.00044794267473299224,0.00038369449360023405,2.4538084431083074e-05,0.00039077388186108396,6.362062878981239e-05,0.0006403211788318245,7.754308158765905e-05,0.0009743305801974461,0.0,8.631301736498206e-05,5.189646576395751e-05,0.0004545901588461551,0.011815122977911792,0.0,0.00011430943396632156,2.879728315438658e-05,0.0,0.9978109179802201,0.0,0.0012851461638379092,7.994046063858379e-05,0.0005617547424435028,0.0,0.00012577371069772244,0.0006507527694202615,0.0020577277038866023,0.0,0.0001892112395372428,0.00010219776672619726,0.0038216414684719346,6.743788294659793e-05,0.0,0.0,0.003504712784028324,0.0,0.014284269992103757,0.0,0.0006040200170161883,0.0017660043536356254,0.0,0.0,0.0,3,0,0,0,47,0,56,0,0,0,2,0,38,8,0,18,10,1,1,0,0,0,108,203,0,0,0,0,1
Infostealer.Limitail-a963d13c8f6d837416bf835cacc5d264c6f86c20aa1a2ab7ac69ffaef2b48c8a.json,0.0,0.004601877358770842,0.0039007610613896585,0.008454034578699735,0.0,0.02548562276112402,0.23840093625120612,0.0,0.017956208752551224,0.0,0.0,0.11297483469025324,0.0008015447807186574,0.0,0.0,0.0,0.0,0.0,0.004899715000187878,0.042354199439214237,0.0,0.024622069860383167,0.0,0.0026861641783138923,0.0,0.0,0.0,0.0,0.011974357115254615,0.07422818989638778,0.013755686589985692,0.01754180606620145,0.025317482560585962,0.00852281528900453,0.0,0.0011173499025924738,0.19064002135564553,0.48372248600148304,0.08651667468974003,0.020164838901986518,0.0007750616357929552,0.0,0.13423414924759178,0.012438534391311878,0.0,0.12327654560049328,0.45298184335330466,0.09901125798544996,0.01261167321454043,0.015907258514231522,0.0009543477772190439,0.12048190299942653,0.009286664259749975,0.1808230521815085,0.19672007337674455,0.07268249728750156,0.01808550954445216,0.010377863384774495,0.03790404302501333,0.32447143126943734,0.0009106865172893996,0.0031077566080644613,0.007083492889155241,0.015842906453836788,0.002877870891237945,0.007818489312305806,0.0018651063882232795,0.08115156267288817,0.0009630216205128809,0.19570695930685805,0.0727904802662641,0.0,0.01696954961655369,0.027787732860726572,0.0,0.0014469559347280781,0.0,0.0811541668018375,0.0222513395128483,0.018862936561728213,0.0,0.0046678632508404694,0.31914494370658864,0.07132560833625452,0.0,0.007022232124521889,0.04266995436442183,0.12599021386430437,0.0,0.0,0.0,0.03761090923460725,0.0,0.043542898074784085,0.0,0.08661155314271936,0.0,0.0,0.0,0.0,3,0,0,0,87,0,70,0,0,0,11,11,34,85,0,24,12,9,11,0,1,1,157,289,3,2,0,0,1
Infostealer.Limitail-a98ad1f39b9d78cd714143fb4ea8f2b3cb458a90e0c19aedbcf6a7f1553061be.json,0.002805455526956677,0.0016123799987393364,0.00025626127494705637,0.0024683977140630576,0.0,0.0007878979124452527,0.0,0.0,0.00039321223693930275,0.0,0.011433803788519182,0.005502446268544865,0.0008425223045512897,0.0,0.0,0.0,0.0,0.001524398847180411,0.0016094387647240924,0.00576729641570305,0.0,0.008212185980891691,0.0,0.0003529361815391993,0.0,0.0,0.0,0.0,0.001376651107895162,0.022935324051640366,0.05442177258608545,0.001152412443790477,0.0006438337006369652,0.0,0.0,0.0005872361953865676,0.03844821611238531,0.11707315012090123,0.013466068420742036,0.0007569903476783343,0.00020367131421281708,0.0,0.0017936011878979356,0.00040857599727664776,0.0,0.07675746298052352,0.0727242599861834,0.00934458535549293,0.000883761476302925,0.005890172003596918,0.018683428063569416,0.0006882680536656577,0.0014420291562605835,0.020788611256761007,0.0,0.01678165623055183,0.006397629280528459,0.00020977716993839465,0.00795088922025089,0.08419570937852247,0.00047862185727322846,0.0010888783435835728,0.001034114391915698,0.010668229677243606,0.0007562492058500246,0.0,0.00416597021371584,0.04629785433488173,0.0002530635887616179,0.012236324546681646,0.015555855146926575,0.0,0.0041805672837720844,0.004634013946300917,0.0,0.977577072183819,0.0,0.013375364894359728,0.0,0.006522128288731869,0.0037785989735942558,0.0012266248243492693,0.00022666260161568756,0.022340141640520787,0.0,0.0018453077529061149,0.0,0.04163257392332493,0.0,0.0,0.0,0.018119611943691324,0.0,0.011156181514250173,0.0,0.0008032889274993719,0.0,0.0,0.0,0.0,3,0,0,1,23,0,55,0,0,0,1,4,35,8,0,21,5,1,1,15,0,0,92,248,0,0,0,1,1
Infostealer.Limitail-aa651d6dcd8fe3413dcef6ebbb5198033724413ec46299858afd46be20fc4299.json,0.0008411929157480657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015713191256573134,0.18401733941585544,0.003473572142973887,0.0,0.0,0.0,0.0,0.0,0.0,0.024027844734386246,0.0,0.0032831424836619045,0.0,0.04307078725614697,0.0,0.0034814281089432042,0.0,0.0,0.0012973009838663345,0.0007069781736351598,0.016558778781452704,0.00380095600113421,0.009201967738087246,0.00738688953624147,0.0,0.0,0.007510518591399261,0.1313040954527243,0.038069654055812675,0.009362816521264597,0.003358804862735619,0.02488993442839564,0.001314614058441041,0.043122877324304074,0.0,0.040957700906857526,0.1346903910650139,0.057411430439720544,0.003643594037257251,0.001880063167635478,0.028950311366003137,0.0,0.007317211158387206,0.0,0.0,0.02079457561069879,0.003617322085069804,0.002767598691856059,0.029394047057289936,0.0035263409552405973,0.003946548456846228,0.0,0.0020464669528642457,0.0034328386788600868,0.0,0.016941091333047435,0.004849571789119297,0.0,0.0,0.01754720922830491,0.00988139756922802,0.0,0.0055154393345956875,0.0018526282883002028,0.0,0.0,0.0,0.08946486326389219,0.0321427801810337,0.0017209340487635194,0.0,0.0,0.39996183706625765,0.03809067363041596,0.0,0.0,0.07478759805523011,0.024193605478167214,0.0021692554985159066,0.84047959041731,0.0,0.056367557412001806,0.0032928050410588987,0.04434388362644997,0.0,0.16603256544771172,0.0,0.002268229767875339,0.0,0.0,3,0,1,0,147,0,36,0,0,0,2,2,22,78,0,8,3,0,2,2,0,0,174,119,1,1,0,0,1
